n,trial,live_k,repr,output_k,reps,ok,cm_us,bitset_us,ratio
22,172,9,4,9,10,True,219.0499915741384,9.570003021508455,22.889229092386536
22,173,6,3,6,200,True,7.197000086307526,4.082000232301652,1.7631062412383716
22,174,4,3,4,200,True,4.538500215858221,3.498499863781035,1.2972703708935396
22,175,7,3,7,200,True,11.60049985628575,9.160999907180667,1.2662918866741752
22,176,4,3,4,200,True,5.298000178299844,4.799499874934554,1.1038650518502384
22,177,4,3,4,200,True,6.5654999343678355,4.38450020737946,1.497434057208523
22,178,2,3,2,200,True,4.024000372737646,3.2774999272078276,1.2277652058304631
22,179,6,3,6,200,True,5.386499688029289,4.314500256441534,1.2484643337283998
22,180,8,4,8,10,True,175.6999990902841,7.16999638825655,24.504893667457925
22,181,9,4,9,40,True,298.4349994221702,6.407499313354492,46.57589253270349
22,182,6,3,6,200,True,8.586500189267099,9.009999921545386,0.9529966996708199
22,183,8,4,8,40,True,197.4949991563335,8.292499114759266,23.81610132521152
22,184,6,3,6,200,True,5.619499715976417,5.328499828465283,1.0546119727651277
22,185,8,4,8,40,True,263.9674989040941,9.240000508725643,28.56790956394653
22,186,7,3,7,200,True,9.182000067085028,8.123000152409077,1.1303705398013415
22,187,9,4,9,40,True,353.102499502711,6.575000588782132,53.70379739663493
22,188,11,4,11,10,True,297.6299962028861,8.9599983766675,33.21763952300892
22,189,2,3,2,200,True,3.6619999445974827,5.695500294677913,0.6429637003125768
22,190,5,3,5,200,True,7.177999941632152,4.674000083468854,1.5357295279089789
22,191,7,3,7,200,True,5.754000158049166,4.880999913439155,1.178856844927681
22,192,5,3,5,200,True,5.467500304803252,5.331499851308763,1.025508854410097
22,193,4,3,4,200,True,4.454500158317387,3.9364997064694762,1.1315890995740705
22,194,6,3,6,200,True,4.4570001773536205,4.359500017017126,1.0223649868002997
22,195,3,3,3,200,True,3.610499552451074,4.0930003160610795,0.8821156300143308
22,196,11,4,11,40,True,406.99999954085797,9.477499406784773,42.94381693651111
22,197,4,3,4,200,True,3.664499963633716,3.7369999336078763,0.9805994189825512
22,198,4,3,4,200,True,4.509499995037913,4.582999972626567,0.9839624747921327
22,199,7,3,7,200,True,7.683000294491649,6.881500012241304,1.1164717402927529
22,200,3,3,3,200,True,3.61100013833493,3.918500151485205,0.9215260938464618
22,201,5,3,5,200,True,6.186999962665141,4.956499906256795,1.2482598768649293
22,202,6,3,6,200,True,5.768999690189958,6.640999927185476,0.8686944365974295
22,203,4,3,4,200,True,8.793500019237399,7.224999717436731,1.2170934758675862
22,204,9,4,9,40,True,270.7350009586662,5.987499025650322,45.216708979632905
22,205,5,3,5,200,True,6.500000017695129,4.617999657057226,1.4075358381116012
22,206,8,4,8,40,True,278.76000094693154,8.482500561513007,32.86295107503178
22,207,6,3,6,200,True,9.490500087849796,7.615999784320593,1.2461266224545229
22,208,6,3,6,200,True,5.852999747730792,6.900499574840069,0.848199421542091
22,209,2,3,2,200,True,7.200000109151006,4.326000344008207,1.6643549552933983
22,210,8,4,8,40,True,451.2274987064302,12.62500009033829,35.74079172100342
22,211,4,3,4,200,True,9.186500101350248,7.914000307209789,1.1607909710315767
22,212,5,3,5,200,True,11.657500290311873,8.630999946035445,1.350654659158771
22,213,2,3,2,200,True,3.5374995786696672,4.502999945543706,0.7855873021207728
22,214,6,3,6,200,True,5.890500033274293,4.85449971165508,1.2134103168513737
22,215,8,4,8,40,True,255.61999937053773,5.532498471438885,46.20335652872877
22,216,6,3,6,200,True,10.434499708935618,7.785499910824001,1.3402478746970088
22,217,4,3,4,200,True,3.8800004404038186,3.901500022038817,0.9944894062505315
22,218,8,4,8,40,True,208.4425010252744,8.450000314041972,24.667750683853885
22,219,7,3,7,200,True,5.651999963447452,6.881500012241304,0.8213325515357509
22,220,6,3,6,200,True,5.853999755345285,5.41049987077713,1.0819702236688997
22,221,8,4,8,40,True,285.7800020137802,5.887501174584031,48.54011804659578
22,222,6,3,6,200,True,7.56649998947978,8.590499637648463,0.8807985924729066
22,223,2,3,2,200,True,3.651999868452549,3.883499884977937,0.9403888184931146
22,224,5,3,5,200,True,6.259499932639301,4.572999896481633,1.368795117938932
22,225,6,3,6,200,True,5.738500040024519,4.94200037792325,1.1611694862791526
22,226,6,3,6,200,True,5.461500259116292,4.663500003516674,1.1711161691857743
22,227,5,3,5,200,True,4.783500335179269,4.658499965444207,1.026832751027646
22,228,3,3,3,200,True,4.1715003317222,3.9604998892173167,1.0532762147221222
22,229,4,3,4,200,True,4.684999585151672,4.206000012345612,1.113884824393743
22,230,7,3,7,200,True,7.608499727211893,6.749500171281397,1.127268617546744
22,231,5,3,5,200,True,4.594000056385994,3.881500451825559,1.1835629322741235
22,232,7,3,7,200,True,5.0080002984032035,4.370500100776553,1.145864359438724
22,233,8,4,8,10,True,198.84000066667795,7.619999814778566,26.094488910752833
22,234,9,4,9,40,True,259.4449993921444,8.852497558109462,29.307548258454577
22,235,8,4,8,40,True,254.06249915249646,5.8699981309473515,43.28152982077588
22,236,6,3,6,200,True,7.717999978922308,5.764500238001347,1.3388844930637516
22,237,4,3,4,200,True,9.072500397451222,6.323499837890267,1.4347277030180352
22,238,6,3,6,200,True,9.489499498158693,9.184000082314014,1.0332643089183973
22,239,2,3,2,200,True,4.650000482797623,7.866499945521355,0.5911142839891601
22,240,4,3,4,200,True,8.848500438034534,6.23099971562624,1.4200771692934069
22,241,7,3,7,200,True,6.9565000012516975,10.012999991886318,0.6947468298101122
22,242,3,3,3,200,True,6.961000035516918,7.485499954782426,0.9299312106828068
22,243,7,3,7,200,True,11.45849993918091,8.717000018805265,1.314500391701432
22,244,4,3,4,200,True,8.32349993288517,7.086499826982617,1.1745572759618987
22,245,5,3,5,200,True,5.301000201143324,6.037999992258847,0.8779397495759508
22,246,5,3,5,200,True,5.029500462114811,4.693500231951475,1.0715884123912427
22,247,8,4,8,40,True,253.5474981414154,10.14749868772924,24.986206546448255
22,248,4,3,4,200,True,7.733999518677592,8.027000003494322,0.9634981332142543
22,249,4,3,4,200,True,5.498999962583184,7.586000137962401,0.7248879333740976
22,250,4,3,4,200,True,4.461500211618841,5.3310004295781255,0.8368973648670117
22,251,7,3,7,200,True,5.553500377573073,5.19449997227639,1.0691116386972197
22,252,4,3,4,200,True,8.05900024715811,4.950499860569835,1.6279164678595641
22,253,9,4,9,10,True,377.88000190630555,14.230003580451012,26.55515859640626
22,254,7,3,7,200,True,10.090499999932945,7.914000307209789,1.2750189042500197
22,255,7,3,7,200,True,10.654499637894332,9.495500125922263,1.1220577638462725
22,256,6,3,6,200,True,10.445000370964408,7.675500237382948,1.3608234053713941
22,257,5,3,5,200,True,9.832500363700092,5.243500345386565,1.8751787386361303
22,258,4,3,4,200,True,8.906000293791294,8.540499839000404,1.0427961432797908
22,259,3,3,3,200,True,5.433500045910478,4.247499746270478,1.2792231596202845
22,260,4,3,4,200,True,9.747000294737518,7.527000270783901,1.294938214971316
22,261,7,3,7,200,True,8.153999806381762,8.818500209599733,0.9246470048847305
22,262,5,3,5,200,True,8.028000011108816,8.792500011622906,0.9130508957061713
22,263,5,3,5,200,True,11.643500183708966,10.161999962292612,1.1457882529928802
22,264,8,4,8,40,True,325.5649993661791,7.159999222494662,45.469976916107385
22,265,8,4,8,40,True,282.7299991622567,5.867501022294164,48.18576052871495
22,266,5,3,5,200,True,4.935000324621797,5.418499931693077,0.9107687343053624
22,267,5,3,5,200,True,7.249999907799065,4.719499847851694,1.5361797100383952
22,268,8,4,8,10,True,271.0200031287968,13.569998554885387,19.971999409773396
22,269,6,3,6,200,True,10.120999650098383,8.645500056445599,1.170666772774206
22,270,7,3,7,200,True,7.548999856226146,7.087999838404357,1.0650395073831673
22,271,8,4,8,40,True,266.0275000380352,5.497498204931617,48.39064791315276
22,272,1,3,1,200,True,3.569499822333455,5.292499554343522,0.674444992518514
22,273,6,3,6,200,True,6.3374999444931746,5.369500140659511,1.1802774519929091
22,274,7,3,7,200,True,8.174499962478876,9.931499953381717,0.8230881539394687
22,275,7,3,7,200,True,5.75500016566366,5.507000023499131,1.0450336192312106
22,276,7,3,7,200,True,8.824499673210084,10.546999983489513,0.8366833874110301
22,277,6,3,6,200,True,5.739500047639012,5.07050019223243,1.1319396174033152
22,278,11,4,11,10,True,380.8200010098517,13.189995661377907,28.8718822042485
22,279,7,3,7,200,True,6.772000342607498,8.329999982379377,0.8129652289234637
22,280,4,3,4,200,True,8.854999905452132,4.8385001718997955,1.8301125536542644
22,281,6,3,6,200,True,8.438500226475298,6.72800000756979,1.2542360607879006
22,282,8,4,8,40,True,338.40250107459724,10.904998634941876,31.031870099486806
22,283,7,3,7,200,True,10.456499876454473,7.759000291116535,1.3476607145415846
22,284,6,3,6,200,True,10.437499731779099,4.86350036226213,2.1460879930775554
22,285,4,3,4,200,True,8.269500103779137,7.027999963611364,1.1766505615531937
22,286,5,3,5,200,True,8.46099981572479,6.8300002021715045,1.2387993506991013
22,287,3,3,3,200,True,5.456500221043825,5.26399991940707,1.0365692067978676
22,288,6,3,6,200,True,5.355000030249357,4.5454996870830655,1.1780883068734218
22,289,6,3,6,200,True,5.388500285334885,4.587500006891787,1.1746049650658872
22,290,9,4,9,40,True,288.9174997108057,9.035001858137548,31.977580552524913
22,291,7,3,7,200,True,6.235999753698707,7.448500255122781,0.8372154850112055
22,292,5,3,5,200,True,6.72499998472631,7.371000247076154,0.9123592130381366
22,293,5,3,5,200,True,7.6054997043684125,5.194999976083636,1.4640037996885582
22,294,10,4,10,10,True,460.55999118834734,11.83999702334404,38.89865768380647
22,295,4,3,4,200,True,5.025499849580228,4.0075002470985055,1.2540235906956638
22,296,5,3,5,200,True,5.799999926239252,4.754500114358962,1.2198968948855
22,297,0,3,0,200,True,5.086000310257077,8.058499661274254,0.6311348916099415
22,298,8,4,8,10,True,298.76999324187636,9.380001574754715,31.851806298837335
22,299,9,4,9,10,True,405.8500053361058,14.850008301436901,27.329951411329205
24,0,7,3,7,200,True,6.079999729990959,6.691000307910144,0.9086832237629916
24,1,7,3,7,200,True,8.12099955510348,6.2504998641088605,1.2992560165844111
24,2,8,4,8,40,True,358.85749966837466,7.000000914558768,51.265350397599846
24,3,8,4,8,10,True,243.6000038869679,6.889994256198406,35.3556178465344
24,4,7,3,7,200,True,9.175000013783574,7.813999545760452,1.1741746285052632
24,5,9,4,9,40,True,272.2725010244176,6.749999010935426,40.33667272888765
24,6,7,3,7,200,True,8.9050002861768,7.329999934881926,1.214870445468871
24,7,8,4,8,40,True,243.8949974020943,6.692501483485103,36.44302477988942
24,8,10,4,10,40,True,368.952497956343,12.47249892912805,29.581281189345138
24,9,7,3,7,200,True,6.698999786749482,9.210999705828726,0.7272825969704843
24,10,10,4,10,10,True,372.8599986061454,9.670003782957792,38.55841289982387
24,11,4,3,4,200,True,4.754500114358962,7.070500287227333,0.6724418246538845
24,12,4,3,4,200,True,7.237499812617898,6.435000104829669,1.1247085772672991
24,13,3,3,3,200,True,6.506000063382089,6.0969998594373465,1.0670822065563386
24,14,8,4,8,10,True,322.239997331053,7.870001718401909,40.94535285520718
24,15,4,3,4,200,True,5.258499877527356,5.0109997391700745,1.0493913692356873
24,16,6,3,6,200,True,6.693999748677015,5.489499890245497,1.2194188692073462
24,17,3,3,3,200,True,6.627999828197062,5.030999891459942,1.3174319163568273
24,18,6,3,6,200,True,6.276000058278441,5.688999663107097,1.1031816540573933
24,19,6,3,6,200,True,10.734000243246555,10.482499492354691,1.0239924410275711
24,20,5,3,5,200,True,6.471999804489315,7.317999843508005,0.8843946355411308
24,21,8,4,8,40,True,353.4400020726025,11.044999700970948,32.00000105400928
24,22,5,3,5,200,True,9.563000057823956,8.506999583914876,1.1241331286656904
24,23,0,3,0,200,True,6.554000428877771,9.977000299841166,0.6569109183029804
24,24,5,3,5,200,True,11.689999955706298,13.494000304490328,0.8663109301854898
24,25,2,3,2,200,True,9.705499978736043,9.43100021686405,1.0291061134089623
24,26,10,4,10,40,True,411.17999935522676,10.609999299049377,38.75400815455918
24,27,7,3,7,200,True,9.37200034968555,6.38199970126152,1.468505294325382
24,28,6,3,6,200,True,11.59599982202053,8.162499871104956,1.4206431859276443
24,29,7,3,7,200,True,6.7715003388002515,7.096499903127551,0.9542028367837972
24,30,7,3,7,200,True,6.757500232197344,7.316499832086265,0.9235974013916536
24,31,1,3,1,200,True,3.1274999491870403,5.163499736227095,0.605693833437138
24,32,5,3,5,200,True,5.6385004427284,5.312499706633389,1.0613648478301005
24,33,6,3,6,200,True,5.709499819204211,5.026999861001968,1.1357668544009485
24,34,3,3,3,200,True,5.559999844990671,5.474999779835343,1.015525126680075
24,35,7,3,7,200,True,6.376000237651169,5.317499744705856,1.1990598107689925
24,36,9,4,9,40,True,296.77749844267964,6.92499743308872,42.85597233937306
24,37,9,4,9,40,True,225.62250087503344,6.6599983256310225,33.87726090061083
24,38,6,3,6,200,True,5.256499862298369,5.179999861866236,1.014768340245587
24,39,10,4,10,40,True,299.1874993313104,12.332500773482025,24.26008356509806
24,40,7,3,7,200,True,12.803500285372138,7.578000077046454,1.6895619101606472
24,41,2,3,2,200,True,5.55400038138032,4.971000016666949,1.1172802982817676
24,42,6,3,6,200,True,6.270500016398728,7.439000182785094,0.8429224173040831
24,43,2,3,2,200,True,7.394499843940139,6.141500198282301,1.204021754490586
24,44,6,3,6,200,True,5.511000053957105,6.313499761745334,0.8728914646277928
24,45,8,4,8,40,True,249.69999794848263,7.544999243691564,33.09476779036908
24,46,8,4,8,40,True,268.727500224486,9.842502186074853,27.302762564247228
24,47,0,3,0,200,True,5.596500122919679,4.848500248044729,1.154274484192632
24,48,6,3,6,200,True,9.065000340342522,9.22099978197366,0.9830821553714701
24,49,6,3,6,200,True,5.9354997938498855,4.756500129587948,1.2478712566258403
24,50,4,3,4,200,True,4.370500100776553,6.1079999431967735,0.7155370238083439
24,51,10,4,10,40,True,304.5150020625442,7.830001413822174,38.890797838808666
24,52,2,3,2,200,True,3.8330000825226307,6.794000510126352,0.5641742412014252
24,53,6,3,6,200,True,6.436999537982047,5.254499847069383,1.2250451470794477
24,54,2,3,2,200,True,3.419500426389277,4.080000217072666,0.8381128050141903
24,55,2,3,2,200,True,4.71699982881546,5.703999777324498,0.8269635366339377
24,56,7,3,7,200,True,5.598000134341419,6.66900014039129,0.8394062103008094
24,57,6,3,6,200,True,6.359000108204782,5.740500055253506,1.1077432361289234
24,58,4,3,4,200,True,7.292000227607787,8.177499985322356,0.8917151012774153
24,59,5,3,5,200,True,4.530000151135027,4.767999635078013,0.95008399703053
24,60,5,3,5,200,True,5.780999781563878,5.193999968469143,1.1130149820289168
24,61,2,3,2,200,True,4.6865001786500216,6.365500157698989,0.7362343983263846
24,62,3,3,3,200,True,4.120999947190285,3.8894999306648974,1.0595192237182565
24,63,5,3,5,200,True,4.485500394366682,3.9360002847388387,1.1396087575903981
24,64,5,3,5,200,True,5.909499595873058,5.797999911010265,1.0192307151731854
24,65,2,3,2,200,True,3.352999920025468,5.298500182107091,0.6328205727629242
24,66,5,3,5,200,True,5.261000478640199,4.99650021083653,1.052937107303631
24,67,8,4,8,40,True,330.7550010504201,10.57499903254211,31.27707151864489
24,68,3,3,3,200,True,4.149000160396099,4.6280003152787685,0.8964995414323309
24,69,9,4,9,40,True,310.73749996721745,6.322498666122556,49.14789490304245
24,70,10,4,10,10,True,323.000003118068,10.459998156875372,30.879546848271634
24,71,4,3,4,200,True,5.865500424988568,4.7339999582618475,1.2390157322988584
24,72,4,3,4,200,True,4.9400003626942635,6.198000046424568,0.7970313529674778
24,73,9,4,9,10,True,268.03999207913876,10.579999070614576,25.334595049597553
24,74,10,4,10,40,True,319.6750010829419,8.102500578388572,39.45386957892929
24,75,9,4,9,40,True,302.6749996934086,6.6250009695068,45.68678572071837
24,76,6,3,6,200,True,5.087999743409455,4.508999991230667,1.1284097922610017
24,77,9,4,9,40,True,259.3199984403327,6.107499939389527,42.4592715536323
24,78,8,4,8,10,True,262.89999950677156,8.340005297213793,31.522761693520806
24,79,6,3,6,200,True,5.5539997993037105,5.089000333100557,1.0913734399226978
24,80,2,3,2,200,True,4.012500285170972,4.810999962501228,0.8340262557567933
24,81,4,3,4,200,True,4.194499924778938,4.578499938361347,0.9161297327176895
24,82,4,3,4,200,True,4.067500121891499,4.4964998960494995,0.9045925088233832
24,83,7,3,7,200,True,6.234500324353576,5.145999602973461,1.2115236699107317
24,84,4,3,4,200,True,5.530500202439725,5.186499911360443,1.0663260960104886
24,85,7,3,7,200,True,6.773999775759876,4.999000229872763,1.3550709070346034
24,86,5,3,5,200,True,5.1169999642297626,4.671000060625374,1.0954827441266777
24,87,4,3,4,200,True,4.755500121973455,4.918499616906047,0.9668599150903003
24,88,6,3,6,200,True,5.821000086143613,6.949499947950244,0.837614235519279
24,89,4,3,4,200,True,4.351999959908426,6.225499673746526,0.6990603466354979
24,90,5,3,5,200,True,5.501499981619418,6.058000144548714,0.9081379746367185
24,91,9,4,9,40,True,296.4724990306422,6.404999294318259,46.287670834505285
24,92,8,4,8,10,True,240.53999222815037,7.780001033097506,30.917732684719518
24,93,5,3,5,200,True,5.988499615341425,6.721499958075583,0.8909469095728416
24,94,2,3,2,200,True,3.9055000524967904,5.0475000170990825,0.7737493886609977
24,95,4,3,4,200,True,4.112999886274338,4.30150015745312,0.9561780159760842
24,96,3,3,3,200,True,5.028500454500318,4.205500008538365,1.195696217879212
24,97,7,3,7,200,True,6.635499885305762,5.557499825954437,1.193972126515756
24,98,5,3,5,200,True,5.043499986641109,5.104499869048595,0.9880497827461291
24,99,5,3,5,200,True,6.280500092543662,4.9715000204741955,1.263300828055636
24,100,7,3,7,200,True,6.922500324435532,4.5900000259280205,1.5081699968042852
24,101,3,3,3,200,True,4.202999989502132,3.8235000101849432,1.0992546039770592
24,102,2,3,2,200,True,4.784500342793763,4.978999495506287,0.960936097123917
24,103,7,3,7,200,True,8.467999869026244,6.94249989464879,1.2197335250308456
24,104,7,3,7,200,True,8.565000025555491,8.00450041424483,1.0700230598168492
24,105,6,3,6,200,True,5.762499640695751,4.857000312767923,1.1864318035037966
24,106,2,3,2,200,True,4.643999855034053,5.138000124134123,0.9038535894968821
24,107,1,3,1,200,True,3.1395000405609608,4.378499579615891,0.7170264570029665
24,108,6,3,6,200,True,7.102999952621758,5.695499712601304,1.247124977797182
24,109,7,3,7,200,True,6.8914995063096285,5.818000063300133,1.184513480806079
24,110,11,4,11,40,True,369.88999927416444,9.309998131357133,39.73040531859323
24,111,7,3,7,200,True,9.834999800659716,7.887000101618469,1.2469886742668488
24,112,9,4,9,40,True,292.91250102687627,7.2049995651468635,40.65406227694972
24,113,8,4,8,40,True,240.58750132098794,6.082499749027193,39.55405034903066
24,114,8,4,8,40,True,228.20500016678125,6.1175000155344605,37.303637039197284
24,115,7,3,7,200,True,6.348000024445355,6.339499959722161,1.0013408099656438
24,116,8,4,8,40,True,317.3200006131083,6.42749946564436,49.36912127479995
24,117,10,4,10,10,True,248.29999310895803,8.260004688054323,30.06051479220723
24,118,2,3,2,200,True,3.7000002339482307,4.02950041461736,0.9182280315758652
24,119,7,3,7,200,True,6.6414999309927225,8.974000229500234,0.7400824338247861
24,120,5,3,5,200,True,4.791999817825854,4.5454996870830655,1.054229490201763
24,121,7,3,7,200,True,5.8295001508668065,4.740500007756054,1.229722632914041
24,122,9,4,9,40,True,288.1149994209409,10.597502114251256,27.187066944151965
24,123,7,3,7,200,True,8.717499440535903,7.025499944575131,1.240836881262419
24,124,5,3,5,200,True,5.8215000899508595,4.795999848283827,1.213824077170059
24,125,6,3,6,200,True,7.615499780513346,8.531500352546573,0.892633120297556
24,126,4,3,4,200,True,5.502499989233911,5.435500061139464,1.01232635955125
24,127,8,4,8,40,True,223.19249983411282,5.522498395293951,40.41513167741405
24,128,1,3,1,200,True,2.9779999749734998,3.8444995880126953,0.774613160125969
24,129,5,3,5,200,True,4.765999619849026,5.472500342875719,0.8708998302857233
24,130,7,3,7,200,True,6.8329996429383755,5.75950019992888,1.1863876040880685
24,131,7,3,7,200,True,6.275500054471195,5.769500276073813,1.0877025312739421
24,132,4,3,4,200,True,4.165000282227993,5.757500184699893,0.7234042811316196
24,133,4,3,4,200,True,4.6930002281442285,4.921499639749527,0.9535711818894032
24,134,8,4,8,40,True,280.50499968230724,8.482500561513007,33.068668566321215
24,135,2,3,2,200,True,3.9055000524967904,4.622499691322446,0.8448891970351804
24,136,3,3,3,200,True,3.7904997589066625,4.057500045746565,0.9341958635047223
24,137,10,4,10,40,True,382.4399987934157,8.39749991428107,45.54212595382412
24,138,4,3,4,200,True,6.387499743141234,4.519500071182847,1.4133199784350248
24,139,2,3,2,200,True,4.797999863512814,5.858999793417752,0.8189110825542425
24,140,2,3,2,200,True,7.171999895945191,7.4629997834563255,0.9610076516207048
24,141,3,3,3,200,True,3.8225000025704503,4.869499825872481,0.7849882204042513
24,142,11,4,11,40,True,378.4825006732717,9.827499161474407,38.51259557029446
24,143,2,3,2,200,True,4.542000242508948,4.260499845258892,1.0660721529102533
24,144,4,3,4,200,True,5.8704998809844255,5.881999968551099,0.9980448677952805
24,145,7,3,7,200,True,7.005500374361873,6.019000429660082,1.1638976365312375
24,146,4,3,4,200,True,5.119499983265996,5.019000382162631,1.020023828143257
24,147,0,3,0,200,True,5.091999773867428,8.300500339828432,0.6134569683027901
24,148,7,3,7,200,True,5.2419997518882155,7.410499965772033,0.7073746408609691
24,149,6,3,6,200,True,8.593500242568552,5.473499768413603,1.5700192940830664
24,150,4,3,4,200,True,8.836000342853367,6.149000255391002,1.436981619102487
24,151,6,3,6,200,True,9.673500317148864,6.0590001521632075,1.5965505981535904
24,152,3,3,3,200,True,8.300000336021185,5.492999916896224,1.511014101873687
24,153,4,3,4,200,True,5.643999902531505,5.071500199846923,1.1128856709306374
24,154,6,3,6,200,True,9.66950028669089,6.374000222422183,1.5170222700457305
24,155,9,4,9,40,True,450.32500056549907,9.862499427981675,45.66033223665864
24,156,2,3,2,200,True,3.684000112116337,4.474999732337892,0.8232402977578928
24,157,1,3,1,200,True,3.7275004433467984,4.338499857112765,0.8591680456634654
24,158,4,3,4,200,True,4.084999673068523,4.44050005171448,0.9199413636964834
24,159,3,3,3,200,True,4.274499951861799,4.257999826222658,1.0038750883777696
24,160,4,3,4,200,True,5.34549995791167,5.626999773085117,0.949973373640442
24,161,7,3,7,200,True,4.995999624952674,5.312500288709998,0.940423407706924
24,162,3,3,3,200,True,5.595499533228576,5.97250007558614,0.9368772645313754
24,163,6,3,6,200,True,7.882999489083886,5.689500248990953,1.3855346065732146
24,164,5,3,5,200,True,8.890499593690038,8.479499956592917,1.0484697964739729
24,165,9,4,9,40,True,502.52250221092254,9.997497545555234,50.26482876550822
24,166,11,4,11,10,True,479.59000803530216,15.939993318170309,30.087215123773493
24,167,6,3,6,200,True,6.331499898806214,6.751500186510384,0.9377915609713916
24,168,5,3,5,200,True,5.122500006109476,6.811500061303377,0.7520369903849473
24,169,3,3,3,200,True,7.844500360079109,9.31150047108531,0.8424528768954448
24,170,2,3,2,200,True,5.809499998576939,8.648500079289079,0.6717349766220375
24,171,4,3,4,200,True,4.367000074125826,4.292500088922679,1.0173558494257002
24,172,3,3,3,200,True,5.704000359401107,5.54799975361675,1.028118351245899
24,173,7,3,7,200,True,7.446499657817185,5.604000180028379,1.328782908386608
24,174,6,3,6,200,True,5.300000193528831,5.224000196903944,1.0145482377029635
24,175,7,3,7,200,True,7.270999485626817,5.481999833136797,1.3263406980927168
24,176,6,3,6,200,True,5.422499962151051,7.309000357054174,0.7418935144691304
24,177,4,3,4,200,True,4.864999791607261,4.734999965876341,1.0274550848295223
24,178,5,3,5,200,True,4.535500193014741,5.180000443942845,0.8755791128007063
24,179,6,3,6,200,True,4.915000172331929,5.122000002302229,0.9595861323941316
24,180,7,3,7,200,True,6.008499767631292,6.560499896295369,0.9158600506989134
24,181,6,3,6,200,True,7.352999527938664,7.068500271998346,1.0402488851938443
24,182,2,3,2,200,True,5.127500044181943,4.23500023316592,1.2107437454256822
24,183,11,4,11,40,True,323.90500127803534,8.527500904165208,37.98357864961654
24,184,2,3,2,200,True,3.8839998887851834,4.2370002483949065,0.9166862546813752
24,185,5,3,5,200,True,4.971000016666949,6.064000190235674,0.8197559137071454
24,186,5,3,5,200,True,9.286500280722976,8.79650004208088,1.0557040000338798
24,187,5,3,5,200,True,5.871500470675528,5.436500068753958,1.080014788268231
24,188,2,3,2,200,True,3.9045000448822975,4.499999922700226,0.8676666915450525
24,189,6,3,6,200,True,7.445000228472054,6.146500236354768,1.211258430356357
24,190,7,3,7,200,True,5.982000147923827,6.565999938175082,0.9110569912046681
24,191,6,3,6,200,True,5.806999979540706,5.089000333100557,1.1410885438088967
24,192,6,3,6,200,True,5.338499904610217,5.137500120326877,1.039124044686261
24,193,4,3,4,200,True,4.132000030949712,5.21400012075901,0.7924817674051396
24,194,6,3,6,200,True,6.251499871723354,4.901500069536269,1.2754258457686423
24,195,8,4,8,40,True,289.4600009312853,9.264997788704932,31.242317325123317
24,196,6,3,6,200,True,5.20350004080683,5.154499667696655,1.009506329667118
24,197,5,3,5,200,True,5.889000021852553,6.3645001500844955,0.9252886924316233
24,198,5,3,5,200,True,5.841499660164118,5.421499954536557,1.0774692814072824
24,199,6,3,6,200,True,5.633499822579324,6.666999543085694,0.8449827821604988
24,200,4,3,4,200,True,4.222000134177506,4.257999826222658,0.9915453984231164
24,201,7,3,7,200,True,6.73400005325675,8.186500053852797,0.8225737505599283
24,202,4,3,4,200,True,4.266500473022461,4.752999520860612,0.8976437835301817
24,203,8,4,8,40,True,286.81749827228487,9.509999654255807,30.159569789672027
24,204,8,4,8,40,True,258.42499744612724,5.659999442286789,45.658131256231485
24,205,7,3,7,200,True,7.111500017344952,6.110999966040254,1.1637211678718093
24,206,6,3,6,200,True,10.361999738961458,6.018999847583473,1.7215484301966923
24,207,7,3,7,200,True,6.003000307828188,5.7715002913028,1.0401108905554834
24,208,8,4,8,40,True,297.0575005747378,7.594999624416232,39.11224690778971
24,209,5,3,5,200,True,5.908500170335174,5.762499640695751,1.0253363190876998
24,210,5,3,5,200,True,6.1064999317750335,8.081000414676964,0.7556613808216391
24,211,5,3,5,200,True,11.800500215031207,9.813500219024718,1.2024761758454376
24,212,6,3,6,200,True,11.099500115960836,9.200000204145908,1.2064673771375498
24,213,9,4,9,40,True,504.95750037953263,13.244998990558088,38.12438949519738
24,214,2,3,2,200,True,4.378000157885253,4.8604997573420405,0.9007304549850155
24,215,7,3,7,200,True,4.686000174842775,5.026500439271331,0.9322589804691399
24,216,7,3,7,200,True,8.379999781027436,5.459999665617943,1.534798588688012
24,217,8,4,8,40,True,255.78000058885664,8.479997632093728,30.162744340967944
24,218,7,3,7,200,True,5.69600029848516,7.516500190831721,0.7577995282209767
24,219,2,3,2,200,True,3.162499633617699,3.7384999450296164,0.8459274254697484
24,220,10,4,10,40,True,253.349999547936,6.20500068180263,40.829971266713
24,221,4,3,4,200,True,7.283000159077346,6.1445002211257815,1.1852876388607194
24,222,5,3,5,200,True,7.254499942064285,6.187499966472387,1.1724444414341089
24,223,4,3,4,200,True,8.031000033952296,5.015999777242541,1.6010766328955457
24,224,2,3,2,200,True,3.359499969519675,5.227000219747424,0.6427204569128582
24,225,6,3,6,200,True,7.575000054202974,5.426499992609024,1.3959274052373059
24,226,2,3,2,200,True,8.088500471785665,8.553999941796064,0.94558107631777
24,227,6,3,6,200,True,5.852500326000154,6.1394996009767056,0.9532536373272352
24,228,8,4,8,10,True,192.42000998929143,6.420002318918705,29.97195334684863
24,229,5,3,5,200,True,5.4165004985406995,4.534500185400248,1.1945088272308892
24,230,7,3,7,200,True,7.674499647691846,5.653999978676438,1.3573575657296681
