regime,n,session,trial,method,seconds,microseconds,repeats,raw_slots,cm_slots,live_k
cached_depth4,12,1,0,raw_flat_retained,7.655333417157333e-06,7.655333417157332,150,15,13,5
cached_depth4,12,1,0,raw_flat_liveness,1.0985333162049453e-05,10.985333162049452,150,15,13,5
cached_depth4,12,1,0,cm_recursive,2.2105333240081867e-05,22.105333240081865,150,15,13,5
cached_depth4,12,1,0,cm_flat_retained,9.400666070481142e-06,9.400666070481142,150,15,13,5
cached_depth4,12,1,1,cm_wrapper_generic,2.0764667230347792e-05,20.764667230347793,150,21,16,6
cached_depth4,12,1,1,cm_wrapper_liveness,2.0373999917258818e-05,20.373999917258818,150,21,16,6
cached_depth4,12,1,1,raw_recursive,2.1353333722800015e-05,21.353333722800016,150,21,16,6
cached_depth4,12,1,1,raw_flat_retained,1.3515999695907036e-05,13.515999695907036,150,21,16,6
cached_depth4,12,1,1,raw_flat_liveness,9.019332937896251e-06,9.019332937896252,150,21,16,6
cached_depth4,12,1,1,cm_recursive,2.2492666418353716e-05,22.492666418353714,150,21,16,6
cached_depth4,12,1,1,cm_flat_retained,8.265333405385415e-06,8.265333405385416,150,21,16,6
cached_depth4,12,1,1,cm_flat_liveness,7.5853328841427965e-06,7.5853328841427965,150,21,16,6
cached_depth4,12,1,2,cm_wrapper_liveness,1.7513999870667856e-05,17.513999870667856,150,20,14,5
cached_depth4,12,1,2,raw_recursive,1.628333314632376e-05,16.28333314632376,150,20,14,5
cached_depth4,12,1,2,raw_flat_retained,1.2825333202878634e-05,12.825333202878634,150,20,14,5
cached_depth4,12,1,2,raw_flat_liveness,1.0106666789700588e-05,10.106666789700588,150,20,14,5
cached_depth4,12,1,2,cm_recursive,2.5686000008136034e-05,25.686000008136034,150,20,14,5
cached_depth4,12,1,2,cm_flat_retained,9.463999886065721e-06,9.463999886065722,150,20,14,5
cached_depth4,12,1,2,cm_flat_liveness,8.526667176435391e-06,8.526667176435392,150,20,14,5
cached_depth4,12,1,2,cm_wrapper_generic,1.781066646799445e-05,17.81066646799445,150,20,14,5
cached_depth4,12,1,3,raw_recursive,6.008666629592578e-06,6.008666629592578,150,8,8,4
cached_depth4,12,1,3,raw_flat_retained,1.3830666430294514e-05,13.830666430294514,150,8,8,4
cached_depth4,12,1,3,raw_flat_liveness,7.916000516464313e-06,7.916000516464313,150,8,8,4
cached_depth4,12,1,3,cm_recursive,1.157600044583281e-05,11.57600044583281,150,8,8,4
cached_depth4,12,1,3,cm_flat_retained,5.147999618202448e-06,5.147999618202448,150,8,8,4
cached_depth4,12,1,3,cm_flat_liveness,4.997333356489738e-06,4.997333356489738,150,8,8,4
cached_depth4,12,1,3,cm_wrapper_generic,8.18533357232809e-06,8.18533357232809,150,8,8,4
cached_depth4,12,1,3,cm_wrapper_liveness,9.410000250985225e-06,9.410000250985226,150,8,8,4
cached_depth4,12,1,4,raw_flat_retained,5.024000226209561e-06,5.024000226209561,150,19,16,9
cached_depth4,12,1,4,raw_flat_liveness,4.398000116149584e-06,4.398000116149585,150,19,16,9
cached_depth4,12,1,4,cm_recursive,1.5012666893502076e-05,15.012666893502075,150,19,16,9
cached_depth4,12,1,4,cm_flat_retained,7.550666729609171e-06,7.550666729609171,150,19,16,9
