n,trial,live_k,output_k,repr_t7,repr_t16,reps,rounds,ok_t7,ok_t16,threshold7_us,threshold16_us,bitset_us,t7_over_bitset,t16_over_bitset,t16_over_t7
20,158,4,4,3,3,100,5,True,True,20.369000267237425,12.284000404179096,12.08700006827712,1.6851989866945387,1.0162985302216563,0.6030733095888525
20,159,8,8,4,3,7,5,True,True,646.8571456415314,20.528578066400122,13.128571611429965,49.27094620700139,1.5636566318096312,0.03173587584943591
20,160,6,6,3,3,100,5,True,True,14.771000714972615,14.054999919608235,9.986999211832881,1.4790229178622056,1.4073296314027413,0.9515265885378635
20,161,2,2,3,3,100,5,True,True,6.393999792635441,7.778999861329795,8.093999931588769,0.7899678584974197,0.961082274163407,1.2166093390071089
20,162,7,7,3,3,100,5,True,True,15.383999561890958,22.50300021842122,11.656000278890133,1.3198352088025,1.930593658201587,1.4627535659949809
20,163,9,9,4,3,7,5,True,True,864.542871048408,26.84286196849176,13.50000301109893,64.04019838644705,1.988359702321777,0.031048618717936037
20,164,2,2,3,3,100,5,True,True,9.983000345528126,7.940999930724502,8.020999375730753,1.2446080441963163,0.9900262496904928,0.795452234385794
20,165,3,3,3,3,100,5,True,True,20.38500038906932,8.957000682130456,13.288999907672405,1.5339755083676414,0.674016159557585,0.4393917346665005
20,166,6,6,3,3,100,5,True,True,14.573000371456146,15.004000160843134,9.934999980032444,1.4668344640911168,1.5102164258679884,1.0295752266795504
20,167,5,5,3,3,100,5,True,True,16.885000513866544,21.115000126883388,9.86600061878562,1.7114331496914983,2.1401782690626243,1.2505181808874108
20,168,5,5,3,3,100,5,True,True,13.119999784976244,17.31600030325353,10.920000495389104,1.2014651272695522,1.5857142415483494,1.3198171179150584
20,169,3,3,3,3,100,5,True,True,12.173999566584826,12.436999240890145,11.064999271184206,1.1002259709396196,1.123994582925906,1.0216033911342663
20,170,11,11,4,3,7,5,True,True,1484.7714254366501,28.557144105434418,18.042861483991146,82.29134978141025,1.5827391974810792,0.019233360513411124
20,171,4,4,3,3,100,5,True,True,10.818000882863998,14.126000460237265,8.058000821620226,1.3425167262130928,1.7530403350588073,1.3057865878540669
20,172,7,7,3,3,100,5,True,True,25.87099908851087,23.176000686362386,12.818999821320176,2.018176101811235,1.80794141582066,0.8958293650381166
20,173,7,7,3,3,100,5,True,True,21.593000274151564,21.06199972331524,13.970000436529517,1.5456692626643742,1.507659202947566,0.9754086720652724
20,174,11,11,4,3,7,5,True,True,893.2142851075955,37.11428559784379,15.928559670490877,56.076274539898115,2.3300465557222614,0.04155137934608048
20,175,6,6,3,3,30,5,True,True,10.58999914675951,11.669999609390896,7.596666303773722,1.3940324246569604,1.536200109723617,1.1019830547353595
20,176,5,5,3,3,100,5,True,True,14.20399989001453,17.323000356554985,9.371000342071056,1.5157399820215294,1.8485753627372594,1.2195860666496574
20,177,9,9,4,3,7,5,True,True,713.9857126665968,28.45714334398508,17.24285539239645,41.407626313530514,1.6503730209634406,0.03985674060297821
20,178,7,7,3,3,100,5,True,True,17.209999496117234,12.35899981111288,9.799000108614564,1.756301592545903,1.261251114820149,0.718129004820785
20,179,5,5,3,3,100,5,True,True,9.512000251561403,7.6419999822974205,6.200000643730164,1.5341934296701316,1.232580514330349,0.803406200608855
20,180,4,4,3,3,100,5,True,True,9.71499946899712,6.962999468669295,7.051000138744712,1.3778186466929612,0.9875194059929372,0.7167266957543216
20,181,7,7,3,3,100,5,True,True,7.576000643894076,10.049999691545963,5.698000313714147,1.3295893693898002,1.7637766125349752,1.3265573966979294
20,182,5,5,3,3,100,5,True,True,9.92199988104403,10.14100038446486,5.8909994550049305,1.684264267350153,1.7214397084775104,1.0220722138728533
20,183,4,4,3,3,100,5,True,True,9.014999959617853,7.791999960318209,8.246999932453036,1.0931247767012384,0.944828425383594,0.8643372152215199
20,184,1,1,3,3,100,5,True,True,3.798999823629856,3.475999692454934,4.633000353351235,0.8199869488207328,0.7502696799797574,0.9149775872149678
20,185,6,6,3,3,100,5,True,True,6.690999725833535,9.349000174552202,5.3800002206116915,1.243680195439246,1.7377323031948215,1.3972501207041292
20,186,5,5,3,3,100,5,True,True,7.931999862194061,5.873000482097268,6.057999562472105,1.309343089314656,0.9694620182013773,0.7404186313831761
20,187,3,3,3,3,100,5,True,True,5.379000212997198,4.904998932033777,4.053000593557954,1.327164921107304,1.210214215075624,0.9118792968592754
20,188,7,7,3,3,100,5,True,True,7.145999697968364,5.091999191790819,4.637000383809209,1.5410824038142648,1.0981235217427,0.7125663877705585
20,189,5,5,3,3,100,5,True,True,9.269999573007226,9.544999338686466,7.4190006125718355,1.2494943803210892,1.2865613358370707,1.0296655640071437
20,190,9,9,4,3,30,5,True,True,300.92666468893486,8.320001264413197,7.736667369802792,38.896161655274256,1.0753986008093397,0.027647936326990183
20,191,3,3,3,3,100,5,True,True,7.055000169202685,6.070999661460519,7.447999669238925,0.9472342216045777,0.8151181432693169,0.860524382120125
20,192,8,8,4,3,30,5,True,True,367.3766662056247,9.040002866337698,8.446668895582357,43.493674340397575,1.0702447293826867,0.024606905385977644
20,193,5,5,3,3,100,5,True,True,8.302000351250172,7.45600089430809,5.243999185040593,1.5831429522210931,1.4218157995862415,0.8980969138582745
20,194,7,7,3,3,100,5,True,True,6.752999033778906,6.634000455960631,5.6409998796880245,1.1971280230114774,1.176032724242413,0.9823784103591551
20,195,7,7,3,3,100,5,True,True,9.509999072179198,8.302000351250172,6.436000112444162,1.477625684591177,1.289931666594917,0.8729759370363203
20,196,6,6,3,3,100,5,True,True,8.574000094085932,6.509000668302178,5.849999142810702,1.4656412564816976,1.1126498499237132,0.7591556562720213
20,197,7,7,3,3,100,5,True,True,8.74500023201108,8.388999849557877,8.384999819099903,1.042933860545965,1.000477045980235,0.9592909807880778
20,198,7,7,3,3,100,5,True,True,7.769999792799353,9.266999550163746,7.452999707311392,1.042533221244727,1.2433919111888359,1.1926640665745833
20,199,8,8,4,3,30,5,True,True,355.22000010435784,14.616665430366993,7.596666303773722,46.75998469590519,1.9240894421156838,0.041148205129420794
20,200,5,5,3,3,100,5,True,True,8.735000155866146,5.908999592065811,5.986000178381801,1.459238205072604,0.9871365546238916,0.6764738965800151
20,201,4,4,3,3,100,5,True,True,5.1249994430691,5.238999146968126,4.399999743327498,1.1647726686441398,1.1906816937689488,1.0222438470804511
20,202,11,11,4,3,7,5,True,True,433.78570782286783,19.128567406109404,15.728574778352465,27.579466921560833,1.2161666060447138,0.0440968133830734
20,203,4,4,3,3,100,5,True,True,10.015999432653189,6.402999861165881,7.177999941632152,1.395374688506298,0.8920311943761247,0.6392771788995357
20,204,4,4,3,3,100,5,True,True,7.798000006005168,4.218000685796142,10.28600032441318,0.7581178067335951,0.41007199618543466,0.5409080126375864
20,205,8,8,4,3,30,5,True,True,347.6833342574537,7.6299998909235,6.753334309905767,51.483210855928306,1.1298122587729504,0.02194525632705079
20,206,7,7,3,3,100,5,True,True,8.575000101700425,8.226999780163169,5.88199938647449,1.457837639598947,1.398674028950249,0.9594168726052554
20,207,7,7,3,3,100,5,True,True,12.145000509917736,9.833000367507339,10.640999535098672,1.1413401973995216,0.9240673618182015,0.8096335903384777
20,208,7,7,3,3,100,5,True,True,6.756000220775604,6.770000327378511,7.412999402731657,0.9113720174166005,0.9132606060758344,1.0020722478012738
20,209,7,7,3,3,100,5,True,True,6.700000958517194,6.559999892488122,5.171999800950289,1.295437203475173,1.2683681641447098,0.9791043214925068
20,210,4,4,3,3,100,5,True,True,8.526999736204743,6.471999222412705,6.692000897601247,1.2742077992340457,0.9671246793664655,0.7590007532113878
20,211,4,4,3,3,100,5,True,True,5.932999774813652,6.231999723240733,4.018000327050686,1.4766051000221356,1.5510202130359654,1.0503960828881833
20,212,5,5,3,3,100,5,True,True,6.386999739333987,5.714999279007316,4.363999469205737,1.4635656544881392,1.3095783625398711,0.8947862082742554
20,213,6,6,3,3,100,5,True,True,7.048000115901232,8.26000003144145,6.883000023663044,1.023972118505148,1.2000581146367024,1.17196366282767
20,214,4,4,3,3,100,5,True,True,5.506000015884638,5.9969990979880095,5.916999652981758,0.9305391818148908,1.0135202720463128,1.0891752780034243
20,215,6,6,3,3,100,5,True,True,6.126000080257654,6.391000933945179,4.756000125780702,1.2880571737268542,1.343776443423893,1.0432583823401418
20,216,8,8,4,3,30,5,True,True,331.7500037762026,10.230000286052626,7.0233324853082495,47.2354120312791,1.4565735436065772,0.03083647375917966
20,217,4,4,3,3,100,5,True,True,7.783999899402261,8.54099984280765,7.717000553384423,1.0086820449933043,1.1067771453070387,1.097250764798124
20,218,4,4,3,3,100,5,True,True,8.648999501019716,6.117000011727214,6.5830000676214695,1.3138385860817288,0.9292115978873705,0.707249435152126
20,219,5,5,3,3,100,5,True,True,5.020999815315008,5.856000352650881,4.647000459954143,1.080481884730555,1.260167801384007,1.1663016466937444
20,220,6,6,3,3,100,5,True,True,10.144999250769615,10.105000110343099,6.703999824821949,1.5132755841083356,1.5073091250582598,0.9960572554578078
20,221,2,2,3,3,100,5,True,True,4.966999404132366,4.4819992035627365,4.751000087708235,1.0454639680986249,0.9433801559293893,0.9023554945132213
20,222,9,9,4,3,30,5,True,True,343.5966675169766,8.940002104888361,9.716666924456757,35.36157719393953,0.9200688028511569,0.026018884785739806
20,223,6,6,3,3,100,5,True,True,8.430000161752105,5.2200001664459705,6.457000272348523,1.3055598275026814,0.8084249568333014,0.6192170897136777
20,224,6,6,3,3,100,5,True,True,10.637000668793917,8.108000038191676,6.751000182703137,1.5756184833244669,1.2010072313381555,0.7622449495540934
20,225,7,7,3,3,100,5,True,True,9.692000458016992,11.529999319463968,8.785000536590815,1.103244150942096,1.312464270370825,1.1896408145468698
20,226,2,2,3,3,100,5,True,True,5.745000671595335,6.2510010320693254,4.335000412538648,1.3252595443770598,1.4419839532168894,1.0880766407871418
20,227,9,9,4,3,30,5,True,True,364.2866698404153,8.360001568992933,7.35999783501029,49.49548600511321,1.135870112519027,0.02294896371765466
20,228,7,7,3,3,100,5,True,True,6.2240008264780045,6.417999975383282,6.450999062508345,0.9648119254349921,0.9948846547945037,1.0311695249267916
20,229,3,3,3,3,100,5,True,True,5.658000009134412,8.18599946796894,5.976000102236867,0.946787133925345,1.3698124712054225,1.4468008933816305
20,230,5,5,3,3,100,5,True,True,11.478000087663531,12.58599921129644,7.925000973045827,1.4483279089431045,1.5881385067463587,1.0965324198615207
20,231,7,7,3,3,100,5,True,True,9.67599917203188,12.58899923413992,8.762000361457467,1.1043139434911389,1.4367722797087252,1.3010541867890977
20,232,8,8,4,3,7,5,True,True,359.64285156556537,10.557140090635844,7.785723677703313,46.19260411148515,1.3559613117107263,0.02935451113425288
20,233,5,5,3,3,100,5,True,True,5.181001033633947,7.564000552520156,7.821000181138516,0.6624473742026867,0.9671398001961242,1.4599496320144094
20,234,5,5,3,3,100,5,True,True,7.363000186160207,7.8450003638863555,5.08100027218461,1.449124147162156,1.5439873929613754,1.0654624698546302
20,235,9,9,4,3,30,5,True,True,411.1066654634972,8.963331735382477,11.99999824166298,34.25889380851488,0.7469444207302087,0.021802934587005243
20,236,3,3,3,3,100,5,True,True,5.4779998026788235,6.3410005532205105,4.743000026792288,1.1549651637644243,1.3369176718113909,1.157539390585532
20,237,6,6,3,3,100,5,True,True,7.610999746248126,6.95600057952106,5.246999207884073,1.4505433381449604,1.3257102400680876,0.9139404561076289
20,238,4,4,3,3,100,5,True,True,4.929000278934836,5.097000394016504,3.9859989192336798,1.2365784283459995,1.278725984952454,1.0340840141153274
20,239,4,4,3,3,100,5,True,True,8.653000695630908,8.932999335229397,6.6619995050132275,1.2988594023640245,1.3408886218780438,1.0323585597005518
20,240,4,4,3,3,100,5,True,True,8.100999984890223,6.445000180974603,5.735000595450401,1.4125543406772751,1.1238011354501771,0.7955808163184362
20,241,8,8,4,3,30,5,True,True,356.86666378751397,10.403334939231474,5.170000561823447,69.02642650035766,2.0122502531338684,0.02915188218708442
20,242,3,3,3,3,100,5,True,True,4.985000705346465,4.30900021456182,6.67800079099834,0.746480999532979,0.645253025481843,0.8643931002738621
20,243,11,11,4,3,7,5,True,True,408.885717791106,12.142866450761044,11.428558666791236,35.777540257918425,1.062502000890578,0.02969745804857059
20,244,6,6,3,3,100,5,True,True,12.846000026911497,10.995999909937382,8.40199994854629,1.5289216978790992,1.3087360125299576,0.8559862904329371
20,245,3,3,3,3,100,5,True,True,6.396999815478921,7.303000893443823,5.950001068413258,1.0751258263529806,1.227394887744345,1.141629061137791
20,246,3,3,3,3,100,5,True,True,7.774999830871821,6.779999239370227,6.95300055667758,1.1182222362120773,0.9751184663517387,0.8720256446114901
20,247,6,6,3,3,100,5,True,True,5.995000246912241,11.640000157058239,5.448999581858516,1.1002020016429324,2.1361719673849064,1.941617961242535
20,248,4,4,3,3,100,5,True,True,6.74000009894371,5.068000173196197,5.418999353423715,1.243772080298439,0.9352280453759867,0.7519287980411827
20,249,6,6,3,3,100,5,True,True,6.317999213933945,5.724000511690974,6.67800079099834,0.9460914144320466,0.8571428322390562,0.9059830996919176
20,250,2,2,3,3,100,5,True,True,6.368999602273107,5.966000026091933,6.479999283328652,0.9828704176957057,0.9206791181969565,0.9367248231516073
20,251,4,4,3,3,100,5,True,True,6.722999969497323,6.46200031042099,6.755000213161111,0.9952627323976334,0.9566247381947888,0.9611780960493076
20,252,8,8,4,3,30,5,True,True,366.7866694740951,8.319997383902471,5.073333159089088,72.29698069739052,1.6399469782497624,0.022683478098677424
20,253,7,7,3,3,100,5,True,True,9.76499984972179,8.359000785276294,5.951001076027751,1.640900367008479,1.404637753965231,0.8560164786397254
20,254,8,8,4,3,30,5,True,True,377.7966679384311,11.453331292917332,6.19000056758523,61.03338179269549,1.85029567733713,0.030316125749377604
20,255,7,7,3,3,100,5,True,True,11.0659992787987,8.960999548435211,8.82200081832707,1.2543638916706839,1.0157559189769494,0.8097777094205628
20,256,7,7,3,3,100,5,True,True,10.179999517276883,11.93600008264184,9.208000265061855,1.105560298027261,1.296264089818818,1.1724951521249858
20,257,3,3,3,3,100,5,True,True,4.360000602900982,8.092999923974276,4.161999095231295,1.047573654664306,1.9444982420219685,1.8561923864390053
20,258,1,1,3,3,100,5,True,True,6.545999785885215,5.163999740034342,5.588000640273094,1.1714386248827098,0.9241229685653667,0.7888786906423668
20,259,6,6,3,3,100,5,True,True,9.052000241354108,8.65299953147769,8.02299939095974,1.1282563789739084,1.0785242662772516,0.955921266102758
20,260,3,3,3,3,100,5,True,True,8.317999308928847,6.624000379815698,4.790000384673476,1.7365341630334477,1.3828809703252751,0.7963453871299618
20,261,8,8,4,3,30,5,True,True,352.4133353494108,10.816663658867279,9.736667076746622,36.19445263678102,1.110920561790588,0.030693116786124946
20,262,9,9,4,3,30,5,True,True,372.8899988345802,13.163332672168812,9.993331817289194,37.313881461381406,1.3172116079839644,0.03530084666606537
20,263,6,6,3,3,100,5,True,True,10.627999436110258,8.038999512791634,7.10100051946938,1.4966904180573741,1.132093919828687,0.7563981877415141
20,264,3,3,3,3,100,5,True,True,8.992999792098999,8.524999720975757,5.452999612316489,1.6491840145718775,1.5633596785374153,0.9479595149624696
20,265,4,4,3,3,100,5,True,True,7.093000458553433,8.940999396145344,4.711999790742993,1.5053057668822607,1.897495711631922,1.2605383925167257
20,266,6,6,3,3,100,5,True,True,8.435000199824572,6.72199996188283,5.758000770583749,1.4649182130917686,1.167419079938982,0.796917581818508
20,267,5,5,3,3,100,5,True,True,8.322999347001314,6.765000289306045,5.327000981196761,1.5624174608527055,1.2699453807470904,0.8128079803038072
20,268,4,4,3,3,100,5,True,True,6.278000073507428,8.076999802142382,4.549000877887011,1.3800832846670124,1.7755546808982174,1.2865561815181499
20,269,7,7,3,3,100,5,True,True,12.533999979496002,10.90700039640069,10.39199996739626,1.206120094189764,1.0495573932467464,0.8701931078860002
20,270,9,9,4,3,7,5,True,True,443.91428985233813,22.67143489526851,15.328571732555117,28.95992513833134,1.4790311381143542,0.051071649220415606
20,271,1,1,3,3,100,5,True,True,8.029000600799918,7.772999815642834,6.885000038892031,1.1661583958526724,1.1289760017043813,0.9681154856145384
20,272,1,1,3,3,100,5,True,True,4.270001081749797,3.1809997744858265,5.231000250205398,0.8162876844791077,0.6081054525587001,0.7449646296535105
20,273,4,4,3,3,100,5,True,True,8.466999279335141,9.003999875858426,7.072000298649073,1.1972566348664533,1.2731899739283683,1.0634227757446382
20,274,4,4,3,3,100,5,True,True,9.228999260812998,10.04899968393147,8.155000396072865,1.1316981989672654,1.2322500546745139,1.088850415949241
20,275,3,3,3,3,100,5,True,True,8.220999734476209,6.399999838322401,7.258999394252896,1.1325251991321212,0.8816641923664323,0.7784941059519654
20,276,2,2,3,3,100,5,True,True,5.061000119894743,4.826999502256513,4.22299955971539,1.1984372833408086,1.143026285937342,0.9537639573019617
20,277,7,7,3,3,100,5,True,True,13.807999202981591,11.58399973064661,9.112999541684985,1.5151980574365864,1.2711511371923914,0.8389339802500316
20,278,6,6,3,3,100,5,True,True,15.724000986665489,13.642000267282128,10.664999717846513,1.4743554995461823,1.2791374241158193,0.8675909063380897
20,279,7,7,3,3,100,5,True,True,14.462999533861876,13.032000279054046,10.537999914959073,1.3724615345015445,1.2366673357583395,0.9010579201459928
20,280,6,6,3,3,100,5,True,True,7.613000925630331,10.769000509753823,7.442999631166458,1.0228404276351188,1.4468629643161917,1.4145539472481
20,281,4,4,3,3,100,5,True,True,6.128000095486641,9.463999886065722,9.597999742254615,0.6384663742496772,0.9860387726831282,1.5443863803194278
20,282,8,8,4,3,30,5,True,True,451.1833346138398,13.923334578673046,8.880001648018757,50.80892464862376,1.5679427921930085,0.030859594117299997
20,283,10,10,4,3,30,5,True,True,483.5999997643133,11.256667009244364,8.613332950820524,56.14551330193785,1.30688864270271,0.023276813512676593
20,284,10,10,4,3,30,5,True,True,473.5966639903684,19.759999122470617,12.15666610126694,38.95777510422955,1.6254455751162957,0.04172326501622587
20,285,2,2,3,3,100,5,True,True,8.406999986618757,8.33700061775744,9.07899928279221,0.9259831094549021,0.9182730781308562,0.9916736803886363
20,286,4,4,3,3,100,5,True,True,10.705000022426248,10.470999404788017,9.09400056116283,1.177149698906267,1.1514183812024215,0.9781409979310589
20,287,4,4,3,3,100,5,True,True,11.781000066548586,8.549999911338091,5.556000396609306,2.120410227785125,1.5388767640398209,0.7257448317664713
20,288,4,4,3,3,100,5,True,True,7.877000607550144,9.281999664381146,7.276999531313777,1.0824517129147107,1.2755256647248114,1.1783672652613868
20,289,10,10,4,3,7,5,True,True,301.84286047837566,13.32857313432864,11.05714389788253,27.29844734463294,1.205426397397351,0.04415732448733374
20,290,6,6,3,3,100,5,True,True,11.78800011985004,11.784000089392066,8.223999757319689,1.4333658156249638,1.4328794305841066,0.9996606692893362
20,291,9,9,4,3,30,5,True,True,500.3333324566483,16.659998800605536,12.646669832368692,39.56245708068248,1.317342748836921,0.033297799126843206
20,292,5,5,3,3,100,5,True,True,8.108000038191676,8.704999927431345,6.303000263869762,1.2863715213005122,1.3810883012857216,1.0736309677389713
20,293,8,8,4,3,30,5,True,True,369.63666789233685,7.849997685601313,6.36333522076408,58.08851098810296,1.2336294432495294,0.02123706430523219
20,294,3,3,3,3,100,5,True,True,7.280000718310475,8.432000176981091,5.5620004422962666,1.3088817222935951,1.5160013495971512,1.1582416682697758
20,295,4,4,3,3,100,5,True,True,7.1829999797046185,7.695000385865569,6.56300107948482,1.0944688097275868,1.1724819625459528,1.071279466463538
20,296,3,3,3,3,100,5,True,True,8.292000275105238,9.075000416487455,8.413000032305717,0.9856175256465181,1.0786877905193952,1.094428378606425
20,297,6,6,3,3,100,5,True,True,9.71199944615364,12.972999829798937,9.967000223696232,0.9744154939480854,1.3015952180833743,1.3357702398692772
20,298,5,5,3,3,100,5,True,True,6.64799939841032,6.24899985268712,5.390000296756625,1.2333949967332436,1.1593691110643145,0.9399820123601983
20,299,5,5,3,3,100,5,True,True,5.680000176653266,7.517999038100243,5.047000013291836,1.1254210742410053,1.4895975863484756,1.3235913387823082
22,0,7,7,3,3,100,5,True,True,10.483000660315156,11.757999891415238,9.152001002803445,1.1454326389501048,1.2847463508596124,1.1216254078783727
22,1,6,6,3,3,100,5,True,True,7.263000588864088,7.6600001193583,5.60099957510829,1.2967329298045278,1.3676130513204336,1.0546605394887214
22,2,5,5,3,3,100,5,True,True,7.1289995685219765,10.384999914094806,7.844000356271863,0.9088474304851109,1.3239417953099943,1.4567261246514398
22,3,5,5,3,3,100,5,True,True,6.64499937556684,10.202000848948956,6.3849997241050005,1.040720385700296,1.5978075630033002,1.5352899635266997
22,4,9,9,4,3,7,5,True,True,524.8714338189789,18.471436175916878,13.885720233832085,37.79936690213212,1.33024689140084,0.03519230612631784
22,5,5,5,3,3,100,5,True,True,11.17900013923645,8.972999639809132,8.967999601736665,1.2465433358261548,1.0005575421827069,0.8026656702789885
22,6,1,1,3,3,100,5,True,True,4.050000570714474,3.787999739870429,4.194000503048301,0.9656652563038167,0.9031948701763911,0.9353084459447806
22,7,4,4,3,3,100,5,True,True,8.871000027284026,8.640000596642494,8.972999639809132,0.9886326070857532,0.9628887711430109,0.973960158952648
22,8,0,0,3,3,100,5,True,True,5.88499940931797,7.088999263942242,12.82599987462163,0.45883357764273947,0.5527053900857276,1.204587931260949
22,9,7,7,3,3,100,5,True,True,9.262999519705772,11.113999644294381,5.709999240934849,1.6222418128008755,1.9464100038084737,1.1998272935943544
22,10,5,5,3,3,100,5,True,True,14.09500022418797,8.143000304698944,7.121000671759248,1.9793566766657518,1.143519103571045,0.5777226090940394
22,11,7,7,3,3,100,5,True,True,10.339999571442604,10.00800053589046,7.875000592321158,1.313015719836903,1.2708571153187176,0.9678917747280115
22,12,4,4,3,3,100,5,True,True,7.2400004137307405,7.430000696331263,9.136000880971551,0.7924693208830794,0.8132661974460245,1.0262431314562062
22,13,5,5,3,3,100,5,True,True,6.261001108214259,7.241999264806509,7.679000264033675,0.8153406554156621,0.9430914202107846,1.1566839135845557
22,14,7,7,3,3,100,5,True,True,9.717000648379326,15.305000124499204,6.73400005325675,1.442976027848398,2.272794773308218,1.5750745192192497
22,15,8,8,4,3,7,5,True,True,295.2142884688718,10.699998321277754,8.942858715142524,33.01117661279824,1.1964852249270077,0.03624485243168028
22,16,8,8,4,3,30,5,True,True,479.196667826424,10.420001732806364,10.030002643664679,47.776325176654105,1.0388832488880773,0.02174472911105619
22,17,6,6,3,3,100,5,True,True,11.192000238224864,9.946000063791871,6.476999260485172,1.7279607095997267,1.5355876485072883,0.8886704656976832
22,18,10,10,4,3,30,5,True,True,477.65333438292146,15.48333481575052,8.873331050078074,53.830216824686005,1.7449292411573316,0.03241542286259423
22,19,10,10,4,3,7,5,True,True,385.77143901160787,15.842844732105732,13.642861241740839,28.2764320604043,1.1612552859244776,0.04106795664473497
22,20,9,9,4,3,7,5,True,True,399.3999977995243,17.65714426125799,11.900007458669798,33.56300398858488,1.4837927053897606,0.044209174658335515
22,21,8,8,4,3,30,5,True,True,448.0166671176751,13.83666725208362,10.779996713002522,41.560000345574345,1.2835502292309822,0.030884268973969467
22,22,4,4,3,3,100,5,True,True,7.026999955996871,9.92499990388751,5.137000698596239,1.3679188242892593,1.9320612330459022,1.4124092736641436
22,23,6,6,3,3,100,5,True,True,10.811000829562545,8.667000802233815,7.6850003097206345,1.406766479356921,1.1277814512604591,0.8016834832288617
22,24,3,3,3,3,100,5,True,True,6.785000441595912,8.635000558570027,5.226000212132931,1.2983161435477044,1.6523153861575817,1.2726602795237216
22,25,3,3,3,3,100,5,True,True,8.462999248877168,7.330999942496419,7.025999948382378,1.2045259480574912,1.0434101902013624,0.8662413556835732
22,26,8,8,4,3,30,5,True,True,374.4399989955127,13.193332900603613,9.723333641886711,38.50942616866293,1.356873412609092,0.03523483852151629
22,27,4,4,3,3,100,5,True,True,7.758000865578651,8.641999447718263,6.339999381452799,1.2236595619037616,1.36309152852598,1.1139466980548829
22,28,6,6,3,3,100,5,True,True,11.73199969343841,13.749999925494194,7.307999767363071,1.6053639938294142,1.881499776026344,1.1720082070224083
22,29,5,5,3,3,100,5,True,True,9.606999810785055,9.289000881835818,6.1350001487880945,1.5659331015147275,1.5140995365209182,0.9668992468811914
22,30,5,5,3,3,100,5,True,True,6.492999382317066,9.429000783711672,6.488999351859093,1.0006164325562503,1.4530746995698607,1.452179528830769
22,31,1,1,3,3,100,5,True,True,3.2220000866800547,3.1759997364133596,3.8939993828535076,0.8274269638735755,0.8156138263396435,0.985723044994051
22,32,6,6,3,3,100,5,True,True,9.047000203281641,9.254999458789825,5.053000058978796,1.790421551095336,1.831585068427695,1.022990963947667
22,33,7,7,3,3,100,5,True,True,10.288000339642167,6.565999938175082,6.545999785885215,1.571646910503362,1.0030553243116496,0.6382192575241943
22,34,2,2,3,3,100,5,True,True,5.087000317871571,4.556999774649739,4.470000276342034,1.1380313206679373,1.0194629738096794,0.895812756024441
22,35,9,9,4,3,30,5,True,True,362.4066671667,14.099998710056147,6.009999196976423,60.300618234528805,2.3460899490884675,0.03890656543459898
22,36,4,4,3,3,100,5,True,True,5.819000070914626,6.231000879779458,6.117000011727214,0.9512833185807951,1.0186367284344755,1.0708026815335774
22,37,6,6,3,3,100,5,True,True,5.966000026091933,11.017000069841743,5.3800002206116915,1.1089218924629738,2.047769445739751,1.846630912111896
22,38,4,4,3,3,100,5,True,True,9.802000131458044,10.328999487683177,7.564000552520156,1.2958751210286779,1.3655471619765793,1.053764471450455
22,39,6,6,3,3,100,5,True,True,11.353999143466353,8.406999986618757,8.239999879151583,1.377912537619527,1.0202670036306323,0.7404439511039206
22,40,7,7,3,3,100,5,True,True,8.088999893516302,10.0020004902035,6.937999278306961,1.1658980592298667,1.4416260493823847,1.236494081081711
22,41,6,6,3,3,100,5,True,True,9.185000089928508,10.993999894708395,9.618999902158976,0.9548809838190083,1.1429462528885983,1.1969515282600252
22,42,7,7,3,3,100,5,True,True,12.642999645322561,10.173999471589923,8.428000146523118,1.5001185839488027,1.2071665038813624,0.8047140518076281
22,43,5,5,3,3,100,5,True,True,11.247000657022,8.617000421509147,9.731999598443508,1.1556721250605881,0.8854295907376847,0.7661598575731542
22,44,6,6,3,3,100,5,True,True,6.336000515148044,5.490001058205962,5.650999955832958,1.1212175835549296,0.9715096622039763,0.8664773692932198
22,45,2,2,3,3,100,5,True,True,6.420999998226762,3.4579995553940535,4.191999323666096,1.5317273459412926,0.8249046071815379,0.5385453288193462
22,46,2,2,3,3,100,5,True,True,4.400999750941992,4.478000337257981,6.276000058278441,0.7012427836320356,0.7135118380617628,1.017496157844478
22,47,4,4,3,3,100,5,True,True,5.993000231683254,8.076999802142382,5.402999231591821,1.1091987940034573,1.4949104110390097,1.3477389437500145
22,48,8,8,4,3,30,5,True,True,306.2233367624382,10.46333151559035,7.939998370905717,38.56717878992552,1.3178002093716796,0.03416895533245263
22,49,4,4,3,3,100,5,True,True,7.184999994933605,4.921000218018889,4.58099995739758,1.5684348530348668,1.0742196602888554,0.6848991261640722
22,50,4,4,3,3,100,5,True,True,3.997000167146325,4.80600050650537,4.0710007306188345,0.9818225128490065,1.1805452331065556,1.2024018777904215
22,51,4,4,3,3,100,5,True,True,5.928999744355679,5.956999957561493,7.104999385774136,0.8344827947806608,0.8384237118287153,1.0047225863405493
22,52,6,6,3,3,100,5,True,True,6.059999577701092,6.287998985499144,7.5170001946389675,0.8061725982158428,0.8365037678173359,1.0376236672749977
22,53,6,6,3,3,100,5,True,True,4.5629998203366995,5.807999987155199,5.966000026091933,0.7648340262119848,0.9735165876222376,1.2728468586103587
22,54,6,6,3,3,100,5,True,True,8.616999257355928,7.741000736132264,7.045000093057752,1.2231368550083126,1.098793560522499,0.8983406525797405
