n,depth,trial,live_k,declined,ok,cm_us,bitset_us,ratio,output_k
30,6,127,14,False,True,26.920826639980078,26.812979485839605,1.0040221995544145,14
30,6,128,18,True,,,,,
30,6,129,6,False,True,3.7811091169714928,4.34111338108778,0.8709998530432386,6
30,6,130,11,False,True,6.100165192037821,7.418168243020773,0.8223276949504391,11
30,6,131,14,False,True,24.14481481537223,23.422464728355408,1.0308400544261398,14
30,6,132,18,True,,,,,
30,6,133,16,False,True,82.20073068514466,81.74547692760825,1.0055691614343332,16
30,6,134,10,False,True,6.113972049206495,5.840763915330172,1.0467760960444297,10
30,6,135,6,False,True,3.3391593024134636,4.462413489818573,0.7482854984263735,6
30,6,136,15,False,True,38.37791504338384,38.42536360025406,0.99876517611222,15
30,6,137,15,False,True,50.13840273022652,52.5619019754231,0.9538924743185708,15
30,6,138,17,True,,,,,
30,6,139,20,True,,,,,
30,6,140,20,True,,,,,
30,6,141,19,True,,,,,
30,6,142,12,False,True,11.349380947649479,12.313034385442734,0.92173712769514,12
30,6,143,12,False,True,7.395574357360601,7.8642251901328555,0.9404072465574531,12
30,6,144,11,False,True,5.613365210592747,6.4415717497467995,0.8714278795099026,11
30,6,145,16,False,True,95.8530348725617,99.16801936924458,0.9665720408881033,16
30,6,146,14,False,True,29.79233395308256,32.1569899097085,0.9264652579963019,14
30,6,147,12,False,True,10.55993139743805,10.815630666911602,0.976358357885147,12
30,6,148,14,False,True,23.259564768522978,27.054529637098312,0.859729039111753,14
30,6,149,17,True,,,,,
30,6,150,15,False,True,56.10915832221508,58.853672817349434,0.9533671500221936,15
30,6,151,17,True,,,,,
30,6,152,9,False,True,4.550765734165907,4.599865060299635,0.9893259203280781,9
30,6,153,18,True,,,,,
30,6,154,18,True,,,,,
30,6,155,11,False,True,6.633221637457609,6.8505690433084965,0.9682730873191931,11
30,6,156,21,True,,,,,
30,6,157,4,False,True,2.8369040228426456,3.6410102620720863,0.7791529873986605,4
30,6,158,24,True,,,,,
30,6,159,20,True,,,,,
30,6,160,18,True,,,,,
30,6,161,15,False,True,29.48653418570757,32.715138513594866,0.9013116106310954,15
30,6,162,20,True,,,,,
30,6,163,17,True,,,,,
30,6,164,14,False,True,27.41842996329069,27.772728353738785,0.9872429389746867,14
30,6,165,12,False,True,8.139871060848236,7.971974555402995,1.0210608431171484,12
30,6,166,8,False,True,3.9904611185193066,4.5369635336101055,0.8795444549989712,8
30,6,167,13,False,True,12.77129165828228,14.814790338277817,0.8620636112064555,13
30,6,168,16,False,True,51.2204016558826,49.96164934709668,1.0251943705869482,16
30,6,169,10,False,True,5.314415320754051,5.919064860790968,0.8978471170265032,10
30,6,170,7,False,True,4.051860887557268,4.523461684584618,0.8957433863904485,7
30,6,171,12,False,True,8.961523417383432,9.312375914305449,0.9623240620706639,12
30,6,172,16,False,True,71.17894710972905,77.10972568020225,0.9230865040932715,16
30,6,173,16,False,True,90.32449452206492,89.32700147852302,1.0111667583936728,16
30,6,174,15,False,True,37.38080384209752,36.1887039616704,1.0329412150733484,15
30,6,175,9,False,True,5.739971529692411,6.8137189373373985,0.8424138979726428,9
30,6,176,16,False,True,79.2789738625288,85.70124628022313,0.9250620884007335,16
30,6,177,17,True,,,,,
30,6,178,14,False,True,24.519371800124645,23.569015320390463,1.0403222818949076,14
30,6,179,11,False,True,6.730121094733477,6.90581975504756,0.9745578850091385,11
30,6,180,15,False,True,37.8093053586781,37.078261375427246,1.019716242243638,15
30,6,181,17,True,,,,,
30,6,182,10,False,True,5.155564285814762,5.249315872788429,0.9821402275561927,10
30,6,183,20,True,,,,,
30,6,184,17,True,,,,,
30,6,185,13,False,True,14.886539429426193,15.215696766972542,0.9783672517540687,13
30,6,186,7,False,True,4.273408558219671,4.894360899925232,0.8731290245239074,7
30,6,187,16,False,True,102.61030402034521,104.98580522835255,0.9773731200818965,16
30,6,188,13,False,True,13.398239389061928,13.937840703874826,0.9612851569854084,13
30,6,189,22,True,,,,,
30,6,190,15,False,True,34.46615068241954,44.2109745927155,0.7795835988672916,15
30,6,191,17,True,,,,,
30,6,192,22,True,,,,,
30,6,193,10,False,True,5.646669305860996,6.404668092727661,0.8816490135176008,10
30,6,194,18,True,,,,,
30,6,195,20,True,,,,,
30,6,196,7,False,True,3.637210465967655,4.152765031903982,0.8758527000744001,7
30,6,197,16,False,True,101.14102624356747,107.5932988896966,0.9400309060813915,16
30,6,198,16,False,True,97.88729948922992,104.32580020278692,0.9382846745383985,16
30,6,199,13,False,True,13.334990944713354,12.49778550118208,1.0669883031239487,13
30,6,200,20,True,,,,,
30,6,201,18,True,,,,,
30,6,202,12,False,True,9.073629043996334,8.6132250726223,1.0534531453076106,12
30,6,203,5,False,True,4.264710005372763,4.780909512192011,0.8920290155036683,5
30,6,204,22,True,,,,,
30,6,205,15,False,True,42.679174803197384,52.872400265187025,0.8072108432591587,15
30,6,206,19,True,,,,,
30,6,207,14,False,True,22.960016503930092,22.64826325699687,1.0137649957259707,14
30,6,208,21,True,,,,,
30,6,209,11,False,True,8.026519790291786,7.831424009054899,1.0249119165315672,11
30,6,210,16,False,True,60.48317300155759,66.76445482298732,0.9059187731243623,16
30,6,211,19,True,,,,,
30,6,212,5,False,True,3.1152553856372833,4.0835607796907425,0.7628771931425027,5
30,6,213,18,True,,,,,
30,6,214,18,True,,,,,
30,6,215,11,False,True,6.345771253108978,6.872520316392183,0.923354309768017,11
30,6,216,8,False,True,5.045910365879536,5.428614094853401,0.9295024987433371,8
30,6,217,14,False,True,27.769680600613356,29.38478486612439,0.9450360357283755,14
30,6,218,8,False,True,4.211165942251682,6.326015572994947,0.6656901004525942,8
30,6,219,6,False,True,3.42000974342227,4.1294097900390625,0.8282078837687644,6
30,6,220,12,False,True,9.168281685560942,9.298925288021564,0.9859506772649403,12
30,6,221,12,False,True,12.003534939140081,11.707986705005169,1.0252433011397737,12
30,6,222,16,False,True,86.28075011074543,86.25724585726857,1.0002724901919051,16
30,6,223,18,True,,,,,
30,6,224,3,False,True,3.0431034974753857,4.021460190415382,0.7567160567020457,3
30,6,225,16,False,True,78.28272646293044,87.43699872866273,0.8953043631547771,16
30,6,226,12,False,True,9.814873337745667,14.685539063066244,0.6683359252660886,12
30,6,227,15,False,True,39.64110976085067,38.8875138014555,1.0193788670379582,15
30,6,228,15,False,True,43.263575062155724,43.91947528347373,0.9850658456849822,15
30,6,229,21,True,,,,,
30,6,230,12,False,True,9.910829830914736,10.899028275161982,0.9093315092594748,12
30,6,231,5,False,True,3.0981586314737797,4.36070840805769,0.7104714054599527,5
30,6,232,12,False,True,7.80477188527584,8.317125029861927,0.9383978066042621,12
30,6,233,11,False,True,6.609719712287188,6.748519372195005,0.9794325759099551,11
30,6,234,15,False,True,37.754655349999666,40.615019388496876,0.9295737369681687,15
30,6,235,13,False,True,17.542100977152586,16.964999958872795,1.0340171541219465,13
30,6,236,11,False,True,8.612826932221651,8.713423740118742,0.9884549620335898,11
30,6,237,11,False,True,5.9021636843681335,6.359065882861614,0.9281494787269177,11
30,6,238,20,True,,,,,
30,6,239,19,True,,,,,
30,6,240,14,False,True,14.384989626705647,20.630208309739828,0.6972779630108863,14
30,6,241,7,False,True,3.7902616895735264,4.138110671192408,0.9159401453323993,7
30,6,242,14,False,True,23.029064759612083,28.26008014380932,0.8148973620181631,14
30,6,243,19,True,,,,,
30,6,244,20,True,,,,,
30,6,245,16,False,True,85.5692196637392,83.37947074323893,1.0262624468706867,16
30,6,246,19,True,,,,,
30,6,247,14,False,True,21.64610894396901,23.25126901268959,0.9309646252922992,14
30,6,248,10,False,True,6.186619866639376,6.428819615393877,0.9623259380035253,10
30,6,249,13,False,True,13.92129110172391,17.43605127558112,0.7984199450721063,13
30,6,250,16,False,True,92.34449826180935,100.24402290582657,0.9211970508063272,16
30,6,251,21,True,,,,,
30,6,252,15,False,True,47.81518364325166,52.628053817898035,0.9085493415489062,15
30,6,253,15,False,True,43.26092544943094,50.68444414064288,0.8535345742253261,15
30,6,254,7,False,True,3.3593084663152695,4.037315957248211,0.8320647930178188,7
30,6,255,18,True,,,,,
30,6,256,12,False,True,8.809673599898815,8.994080126285553,0.9794968997610103,12
30,6,257,6,False,True,3.587410319596529,4.312810488045216,0.8318033749780007,6
30,6,258,12,False,True,7.187870796769857,7.565924897789955,0.9500320045298719,12
30,6,259,13,False,True,17.22365152090788,19.35200532898307,0.8900189529770539,13
30,6,260,15,False,True,41.18326818570495,43.86442480608821,0.9388762845463978,15
30,6,261,14,False,True,21.669163834303617,22.05126453191042,0.9826721638999948,14
30,6,262,18,True,,,,,
30,6,263,20,True,,,,,
30,6,264,21,True,,,,,
30,6,265,13,False,True,13.037684839218855,13.477141037583351,0.9673924761090652,13
30,6,266,15,False,True,38.43126120045781,38.001760840415955,1.0113021173372858,15
30,6,267,18,True,,,,,
30,6,268,13,False,True,16.03979617357254,16.78519882261753,0.9555916699633856,13
30,6,269,14,False,True,28.4654856659472,32.019088976085186,0.8890161018387455,14
30,6,270,19,True,,,,,
30,6,271,16,False,True,111.57807894051075,110.89257895946503,1.0061816578483245,16
30,6,272,14,False,True,19.791354425251484,23.381069768220186,0.8464691573758578,14
30,6,273,11,False,True,7.126969285309315,7.513668388128281,0.9485339140825064,11
30,6,274,24,True,,,,,
30,6,275,20,True,,,,,
30,6,276,10,False,True,5.452614277601242,5.892314948141575,0.9253772626870508,10
30,6,277,18,True,,,,,
30,6,278,17,True,,,,,
30,6,279,10,False,True,4.5403605327010155,4.898863844573498,0.9268190904571478,10
30,6,280,20,True,,,,,
30,6,281,13,False,True,12.905241455882788,12.410883791744709,1.0398325914925501,13
30,6,282,14,False,True,23.752970155328512,22.927720565348864,1.0359935296501679,14
30,6,283,23,True,,,,,
30,6,284,4,False,True,2.9754615388810635,3.785761073231697,0.7859612588654663,4
30,6,285,16,False,True,78.03747430443764,84.03775282204151,0.9286002026933053,16
30,6,286,10,False,True,4.654566291719675,5.262515041977167,0.8844756270703065,10
30,6,287,12,False,True,9.581074118614197,9.316480718553066,1.0284005739993871,12
30,6,288,10,False,True,4.548609722405672,5.542519502341747,0.8206754564388736,10
30,6,289,16,False,True,79.51621664687991,79.32272274047136,1.0024393250726102,16
30,6,290,18,True,,,,,
30,6,291,12,False,True,8.642724715173244,9.4073754735291,0.9187179505583183,12
30,6,292,22,True,,,,,
30,6,293,15,False,True,33.28504506498575,32.19464560970664,1.033868969035968,15
30,6,294,12,False,True,8.628524374216795,8.424525149166584,1.0242149226737596,12
30,6,295,12,False,True,11.407630518078804,12.51603476703167,0.9114412615829017,12
30,6,296,5,False,True,3.3941096626222134,4.169910680502653,0.813952605386041,5
30,6,297,10,False,True,5.176665727049112,5.689216777682304,0.9099083282177205,10
30,6,298,13,False,True,13.084884267300367,22.549366112798452,0.580277254883618,13
30,6,299,10,False,True,7.480420172214508,7.10752559825778,1.05246475285972,10
30,8,0,27,True,,,,,
30,8,1,28,True,,,,,
30,8,2,18,True,,,,,
30,8,3,27,True,,,,,
30,8,4,26,True,,,,,
30,8,5,26,True,,,,,
30,8,6,27,True,,,,,
30,8,7,28,True,,,,,
30,8,8,25,True,,,,,
30,8,9,27,True,,,,,
30,8,10,18,True,,,,,
30,8,11,22,True,,,,,
30,8,12,27,True,,,,,
30,8,13,21,True,,,,,
30,8,14,23,True,,,,,
30,8,15,29,True,,,,,
30,8,16,17,True,,,,,
30,8,17,28,True,,,,,
30,8,18,22,True,,,,,
30,8,19,23,True,,,,,
30,8,20,23,True,,,,,
30,8,21,27,True,,,,,
30,8,22,27,True,,,,,
30,8,23,28,True,,,,,
30,8,24,28,True,,,,,
30,8,25,28,True,,,,,
30,8,26,25,True,,,,,
30,8,27,20,True,,,,,
30,8,28,26,True,,,,,
30,8,29,29,True,,,,,
30,8,30,23,True,,,,,
30,8,31,23,True,,,,,
30,8,32,25,True,,,,,
30,8,33,24,True,,,,,
30,8,34,28,True,,,,,
30,8,35,28,True,,,,,
30,8,36,22,True,,,,,
30,8,37,24,True,,,,,
30,8,38,25,True,,,,,
30,8,39,30,True,,,,,
30,8,40,29,True,,,,,
30,8,41,23,True,,,,,
30,8,42,29,True,,,,,
30,8,43,24,True,,,,,
30,8,44,26,True,,,,,
30,8,45,25,True,,,,,
30,8,46,26,True,,,,,
30,8,47,27,True,,,,,
30,8,48,26,True,,,,,
30,8,49,28,True,,,,,
30,8,50,29,True,,,,,
30,8,51,25,True,,,,,
30,8,52,28,True,,,,,
30,8,53,29,True,,,,,
30,8,54,22,True,,,,,
30,8,55,18,True,,,,,
30,8,56,14,False,True,24.168770760297775,28.08433026075363,0.8605784982550343,14
30,8,57,26,True,,,,,
30,8,58,27,True,,,,,
30,8,59,30,True,,,,,
30,8,60,28,True,,,,,
30,8,61,26,True,,,,,
30,8,62,22,True,,,,,
30,8,63,29,True,,,,,
30,8,64,27,True,,,,,
30,8,65,29,True,,,,,
30,8,66,19,True,,,,,
30,8,67,29,True,,,,,
30,8,68,25,True,,,,,
30,8,69,21,True,,,,,
30,8,70,28,True,,,,,
30,8,71,27,True,,,,,
30,8,72,22,True,,,,,
30,8,73,28,True,,,,,
30,8,74,26,True,,,,,
30,8,75,26,True,,,,,
30,8,76,12,False,True,10.314879473298788,11.62807922810316,0.8870664940405132,12
30,8,77,26,True,,,,,
30,8,78,26,True,,,,,
30,8,79,23,True,,,,,
30,8,80,25,True,,,,,
30,8,81,8,False,True,4.539559595286846,5.539713893085718,0.8194574093353099,8
30,8,82,29,True,,,,,
30,8,83,26,True,,,,,
30,8,84,20,True,,,,,
30,8,85,25,True,,,,,
30,8,86,29,True,,,,,
30,8,87,23,True,,,,,
30,8,88,29,True,,,,,
30,8,89,28,True,,,,,
30,8,90,27,True,,,,,
30,8,91,10,False,True,5.419864319264889,5.840614903718233,0.927961252130236,10
30,8,92,30,True,,,,,
30,8,93,30,True,,,,,
30,8,94,28,True,,,,,
30,8,95,29,True,,,,,
30,8,96,18,True,,,,,
30,8,97,23,True,,,,,
30,8,98,23,True,,,,,
30,8,99,21,True,,,,,
30,8,100,25,True,,,,,
30,8,101,30,True,,,,,
30,8,102,25,True,,,,,
30,8,103,26,True,,,,,
30,8,104,29,True,,,,,
30,8,105,27,True,,,,,
30,8,106,29,True,,,,,
30,8,107,30,True,,,,,
30,8,108,28,True,,,,,
30,8,109,29,True,,,,,
30,8,110,27,True,,,,,
30,8,111,26,True,,,,,
30,8,112,22,True,,,,,
30,8,113,18,True,,,,,
30,8,114,21,True,,,,,
30,8,115,22,True,,,,,
30,8,116,22,True,,,,,
30,8,117,25,True,,,,,
30,8,118,22,True,,,,,
30,8,119,29,True,,,,,
30,8,120,16,False,True,82.34897395595908,100.57080071419477,0.8188159323696841,16
30,8,121,28,True,,,,,
30,8,122,22,True,,,,,
30,8,123,29,True,,,,,
30,8,124,27,True,,,,,
30,8,125,24,True,,,,,
30,8,126,23,True,,,,,
30,8,127,17,True,,,,,
30,8,128,22,True,,,,,
30,8,129,26,True,,,,,
30,8,130,17,True,,,,,
30,8,131,27,True,,,,,
30,8,132,24,True,,,,,
30,8,133,12,False,True,12.057831045240164,14.250939711928368,0.8461077858007833,12
30,8,134,27,True,,,,,
30,8,135,26,True,,,,,
30,8,136,23,True,,,,,
30,8,137,30,True,,,,,
30,8,138,27,True,,,,,
30,8,139,26,True,,,,,
30,8,140,26,True,,,,,
30,8,141,19,True,,,,,
30,8,142,28,True,,,,,
30,8,143,24,True,,,,,
30,8,144,21,True,,,,,
30,8,145,21,True,,,,,
30,8,146,29,True,,,,,
30,8,147,28,True,,,,,
30,8,148,24,True,,,,,
30,8,149,29,True,,,,,
30,8,150,29,True,,,,,
30,8,151,25,True,,,,,
30,8,152,29,True,,,,,
30,8,153,21,True,,,,,
30,8,154,19,True,,,,,
30,8,155,16,False,True,79.62973322719336,99.38703151419759,0.8012084878077692,16
30,8,156,29,True,,,,,
30,8,157,26,True,,,,,
30,8,158,23,True,,,,,
30,8,159,15,False,True,40.5887165106833,43.91437629237771,0.9242694520001266,15
30,8,160,25,True,,,,,
30,8,161,30,True,,,,,
30,8,162,28,True,,,,,
30,8,163,28,True,,,,,
30,8,164,29,True,,,,,
30,8,165,24,True,,,,,
30,8,166,30,True,,,,,
30,8,167,28,True,,,,,
30,8,168,28,True,,,,,
30,8,169,25,True,,,,,
30,8,170,30,True,,,,,
30,8,171,30,True,,,,,
30,8,172,24,True,,,,,
30,8,173,23,True,,,,,
30,8,174,25,True,,,,,
30,8,175,25,True,,,,,
30,8,176,28,True,,,,,
30,8,177,21,True,,,,,
30,8,178,18,True,,,,,
30,8,179,26,True,,,,,
30,8,180,11,False,True,4.8918649554252625,5.867721047252417,0.8336907831901617,11
30,8,181,26,True,,,,,
30,8,182,28,True,,,,,
30,8,183,29,True,,,,,
30,8,184,14,False,True,22.426911164075136,24.501369334757328,0.9153329700744769,14
30,8,185,17,True,,,,,
30,8,186,26,True,,,,,
30,8,187,28,True,,,,,
30,8,188,28,True,,,,,
30,8,189,25,True,,,,,
30,8,190,13,False,True,12.711735907942057,13.696239329874516,0.9281187048341774,13
30,8,191,27,True,,,,,
30,8,192,25,True,,,,,
30,8,193,25,True,,,,,
30,8,194,18,True,,,,,
30,8,195,28,True,,,,,
30,8,196,27,True,,,,,
30,8,197,23,True,,,,,
30,8,198,27,True,,,,,
30,8,199,12,False,True,12.122285552322865,13.340634759515524,0.9086738203125123,12
30,8,200,25,True,,,,,
30,8,201,24,True,,,,,
30,8,202,30,True,,,,,
30,8,203,28,True,,,,,
30,8,204,21,True,,,,,
30,8,205,26,True,,,,,
30,8,206,26,True,,,,,
30,8,207,25,True,,,,,
30,8,208,28,True,,,,,
30,8,209,27,True,,,,,
30,8,210,29,True,,,,,
30,8,211,25,True,,,,,
30,8,212,29,True,,,,,
30,8,213,24,True,,,,,
30,8,214,29,True,,,,,
30,8,215,22,True,,,,,
30,8,216,26,True,,,,,
30,8,217,27,True,,,,,
30,8,218,25,True,,,,,
30,8,219,26,True,,,,,
30,8,220,25,True,,,,,
30,8,221,25,True,,,,,
30,8,222,28,True,,,,,
30,8,223,29,True,,,,,
30,8,224,26,True,,,,,
30,8,225,27,True,,,,,
30,8,226,30,True,,,,,
30,8,227,28,True,,,,,
30,8,228,24,True,,,,,
30,8,229,10,False,True,5.688965320587158,6.930066738277674,0.8209106110284061,10
30,8,230,26,True,,,,,
30,8,231,18,True,,,,,
30,8,232,28,True,,,,,
30,8,233,27,True,,,,,
30,8,234,23,True,,,,,
30,8,235,23,True,,,,,
30,8,236,30,True,,,,,
30,8,237,17,True,,,,,
30,8,238,26,True,,,,,
30,8,239,22,True,,,,,
30,8,240,13,False,True,14.508040621876717,15.492395032197237,0.936462089413885,13
30,8,241,28,True,,,,,
30,8,242,27,True,,,,,
30,8,243,22,True,,,,,
30,8,244,21,True,,,,,
30,8,245,27,True,,,,,
30,8,246,28,True,,,,,
30,8,247,26,True,,,,,
30,8,248,27,True,,,,,
30,8,249,27,True,,,,,
30,8,250,23,True,,,,,
30,8,251,28,True,,,,,
30,8,252,24,True,,,,,
30,8,253,23,True,,,,,
30,8,254,27,True,,,,,
30,8,255,28,True,,,,,
30,8,256,20,True,,,,,
30,8,257,10,False,True,5.640063900500536,17.835400067269802,0.3162286172010664,10
30,8,258,28,True,,,,,
30,8,259,26,True,,,,,
30,8,260,17,True,,,,,
30,8,261,25,True,,,,,
30,8,262,25,True,,,,,
30,8,263,27,True,,,,,
30,8,264,28,True,,,,,
30,8,265,26,True,,,,,
30,8,266,21,True,,,,,
30,8,267,3,False,True,3.105511423200369,4.347509238868952,0.7143196834259745,3
30,8,268,21,True,,,,,
30,8,269,30,True,,,,,
30,8,270,30,True,,,,,
30,8,271,22,True,,,,,
30,8,272,8,False,True,6.045366171747446,7.156275678426027,0.8447642940827962,8
30,8,273,28,True,,,,,
30,8,274,21,True,,,,,
30,8,275,28,True,,,,,
30,8,276,23,True,,,,,
30,8,277,28,True,,,,,
30,8,278,28,True,,,,,
30,8,279,25,True,,,,,
30,8,280,15,False,True,33.818744122982025,48.35008876398206,0.6994556781077718,15
30,8,281,30,True,,,,,
30,8,282,30,True,,,,,
30,8,283,25,True,,,,,
30,8,284,22,True,,,,,
30,8,285,25,True,,,,,
30,8,286,22,True,,,,,
30,8,287,29,True,,,,,
30,8,288,24,True,,,,,
30,8,289,24,True,,,,,
30,8,290,26,True,,,,,
30,8,291,23,True,,,,,
30,8,292,23,True,,,,,
30,8,293,26,True,,,,,
30,8,294,30,True,,,,,
30,8,295,29,True,,,,,
30,8,296,23,True,,,,,
30,8,297,29,True,,,,,
30,8,298,23,True,,,,,
30,8,299,28,True,,,,,
32,4,0,5,False,True,3.590008709579706,4.11271583288908,0.8729046341764427,5
32,4,1,2,False,True,2.7839094400405884,3.6933086812496185,0.7537711251090613,2
32,4,2,4,False,True,2.9648584313690662,3.6005093716084957,0.823455274064331,4
32,4,3,6,False,True,3.27560817822814,4.181710537523031,0.7833177712411423,6
32,4,4,6,False,True,3.7039583548903465,4.003513604402542,0.9251769123045357,6
32,4,5,4,False,True,3.012055531144142,3.609859850257635,0.8343968065489225,4
32,4,6,3,False,True,2.821059897542,3.568108659237623,0.7906317231226807,3
32,4,7,8,False,True,3.433509264141321,3.7623592652380466,0.9125947369951872,8
32,4,8,6,False,True,3.105360083281994,3.8497103378176694,0.8066477243174524,6
32,4,9,13,False,True,10.70953207090497,10.548485442996025,1.0152672749826732,13
32,4,10,3,False,True,2.628355287015438,3.82081139832735,0.6879050057707801,3
32,4,11,10,False,True,4.706315230578184,4.624165594577789,1.0177652885304804,10
32,4,12,6,False,True,3.7361099384725094,4.052959848195314,0.9218225885302341,6
32,4,13,5,False,True,3.3626100048422813,4.01100842282176,0.8383452863648369,5
32,4,14,7,False,True,3.714009653776884,4.096264019608498,0.906682195287757,7
32,4,15,7,False,True,3.5481108352541924,3.7758098915219307,0.9396953070177061,7
32,4,16,7,False,True,3.938714507967234,4.366510547697544,0.9020279385433098,7
32,4,17,6,False,True,3.665960393846035,4.047011025249958,0.9058439354312389,6
32,4,18,4,False,True,3.0379043892025948,3.832960501313209,0.7925738833368566,4
32,4,19,5,False,True,3.0754110775887966,3.7814583629369736,0.8132870396595334,5
32,4,20,2,False,True,2.41581117734313,3.724009729921818,0.6487123698771453,2
32,4,21,4,False,True,2.9931566677987576,3.7564081139862537,0.7968134922971554,4
32,4,22,8,False,True,3.9892620407044888,4.442010540515184,0.8980757709417353,8
32,4,23,7,False,True,3.7601101212203503,4.126108251512051,0.9112970121039415,7
32,4,24,5,False,True,3.2642600126564503,4.219110123813152,0.7736844777368062,5
32,4,25,5,False,True,3.1253602355718613,3.7024589255452156,0.8441309676680958,5
32,4,26,2,False,True,2.560904249548912,3.4840544685721397,0.7350356524702785,2
32,4,27,6,False,True,3.45821026712656,4.162159748375416,0.830869182394159,6
32,4,28,5,False,True,3.0699558556079865,3.593259025365114,0.8543653084670247,5
32,4,29,7,False,True,3.3300090581178665,3.7870649248361588,0.8793113200355112,7
32,4,30,9,False,True,4.335916601121426,4.707714542746544,0.9210236860690779,9
32,4,31,5,False,True,3.0625611543655396,3.6570592783391476,0.8374382041070991,5
32,4,32,5,False,True,3.5294657573103905,4.076159093528986,0.8658802751132835,5
32,4,33,8,False,True,4.2551616206765175,4.4489651918411255,0.9564385058529968,8
32,4,34,9,False,True,4.266465548425913,4.760811571031809,0.8961634974982309,9
32,4,35,5,False,True,3.1493091955780983,3.8916594348847866,0.8092458367111289,5
32,4,36,3,False,True,2.880203537642956,3.6673154681921005,0.7853710875499968,3
32,4,37,8,False,True,4.638265818357468,4.925115499645472,0.9417577757702023,8
32,4,38,8,False,True,4.66296449303627,4.975614137947559,0.9371636070958956,8
32,4,39,9,False,True,4.219661932438612,4.481009673327208,0.941676595244986,9
32,4,40,5,False,True,3.1789601780474186,3.7857098504900932,0.8397263138472892,5
32,4,41,4,False,True,3.3057108521461487,4.20186435803771,0.7867247893956126,4
32,4,42,2,False,True,2.397056668996811,3.978109452873468,0.6025617689491598,2
32,4,43,3,False,True,2.800954971462488,3.669608850032091,0.7632843406288367,3
32,4,44,8,False,True,3.4291110932826996,4.07311599701643,0.8418888869834628,8
32,4,45,3,False,True,2.9878108762204647,3.8147601298987865,0.7832237872056552,3
32,4,46,7,False,True,3.7271599285304546,4.17676055803895,0.8923566186615233,7
32,4,47,4,False,True,2.788510173559189,3.6517600528895855,0.7636071738483148,4
32,4,48,6,False,True,3.4811091609299183,4.0585664100945,0.8577189108626324,6
32,4,49,4,False,True,2.8108549304306507,3.677059430629015,0.7644301060289941,4
32,4,50,4,False,True,3.227759152650833,4.057958722114563,0.7954144863673919,4
32,4,51,7,False,True,3.956907894462347,4.3476652354002,0.9101224864885707,7
32,4,52,9,False,True,4.0026637725532055,4.4473097659647465,0.9000191088971549,9
32,4,53,5,False,True,3.0581094324588776,3.863866440951824,0.7914635454390974,5
32,4,54,4,False,True,3.0240602791309357,3.78770986571908,0.798387518141343,4
32,4,55,6,False,True,3.2757618464529514,3.667266573756933,0.8932434500110789,6
32,4,56,1,False,True,1.9066547974944115,3.4045102074742317,0.5600379147956609,1
32,4,57,7,False,True,3.177160397171974,3.9264094084501266,0.8091770538075641,7
32,4,58,10,False,True,4.197864327579737,4.478513728827238,0.9373342545673086,10
32,4,59,5,False,True,3.328411839902401,4.230316262692213,0.7867997646549878,5
32,4,60,7,False,True,3.484508488327265,4.038158804178238,0.8628953583306042,7
32,4,61,3,False,True,2.926804590970278,3.865109756588936,0.7572371226925422,3
32,4,62,1,False,True,1.9157561473548415,3.4284614957869053,0.5587801262195988,1
32,4,63,3,False,True,2.619810402393341,3.5363598726689816,0.7408212107146502,3
32,4,64,5,False,True,3.4262589178979397,4.056459292769432,0.8446427464476683,5
32,4,65,3,False,True,2.829411532729864,3.605808597058058,0.7846815649167712,3
32,4,66,2,False,True,2.5210599415004253,4.774259869009256,0.5280525171797131,2
32,4,67,9,False,True,4.074759781360626,4.172259941697121,0.9766313312931229,9
32,4,68,4,False,True,2.628511283546686,3.787809982895851,0.6939395839326503,4
32,4,69,5,False,True,2.8749112971127033,3.544159699231386,0.8111686665068109,5
32,4,70,6,False,True,2.892210613936186,3.808110486716032,0.7594870537567614,6
32,4,71,8,False,True,4.0994142182171345,4.494113381952047,0.9121741864991683,8
32,4,72,3,False,True,2.6003061793744564,3.4609599970281124,0.7513251183507784,3
32,4,73,2,False,True,2.611312083899975,3.9295083843171597,0.6645391302183845,2
32,4,74,7,False,True,3.707760479301214,4.074766766279936,0.9099319524209774,7
32,4,75,9,False,True,4.0968600660562515,4.27190912887454,0.9590232241516788,9
32,4,76,6,False,True,2.854254562407732,3.5564089193940163,0.8025664728380206,6
32,4,77,6,False,True,3.559261094778776,4.091460723429918,0.8699242973045106,6
32,4,78,9,False,True,4.1983649134635925,4.7842669300735,0.8775356757527519,9
32,4,79,3,False,True,2.612911630421877,3.8103596307337284,0.6857388497785263,3
32,4,80,5,False,True,3.32915922626853,3.953410778194666,0.8420979789478892,5
32,4,81,6,False,True,3.7356605753302574,4.247163888067007,0.8795659112251616,6
32,4,82,3,False,True,2.623610198497772,4.506409168243408,0.5821952913167119,3
32,4,83,4,False,True,2.9982044361531734,3.75156057998538,0.7991885969131431,4
32,4,84,8,False,True,4.222765564918518,4.454765003174543,0.9479210602375886,8
32,4,85,6,False,True,3.1368108466267586,4.219310358166695,0.7434416007239899,6
32,4,86,4,False,True,3.1814095564186573,3.9119087159633636,0.8132627286102686,4
32,4,87,4,False,True,3.524511121213436,4.319159779697657,0.8160177675714867,4
32,4,88,2,False,True,2.5621592067182064,3.4500588662922382,0.742642171051344,2
32,4,89,4,False,True,3.5416102036833763,4.173514898866415,0.8485917241233109,4
