regime,n,session,trial,method,seconds,microseconds,repeats,raw_slots,cm_slots,live_k
cached_depth4,8,1,1,raw_recursive,4.235666710883379e-06,4.235666710883379,300,12,12,5
cached_depth4,8,1,1,raw_flat_retained,2.9100000392645596e-06,2.9100000392645597,300,12,12,5
cached_depth4,8,1,1,raw_flat_liveness,4.077000000203649e-06,4.077000000203649,300,12,12,5
cached_depth4,8,1,2,cm_flat_retained,2.9710001156975826e-06,2.9710001156975827,300,10,10,4
cached_depth4,8,1,2,cm_flat_liveness,3.045666962862015e-06,3.0456669628620148,300,10,10,4
cached_depth4,8,1,2,cm_wrapper_liveness,5.571333458647132e-06,5.571333458647132,300,10,10,4
cached_depth4,8,1,2,raw_recursive,3.4956665088733036e-06,3.4956665088733034,300,10,10,4
cached_depth4,8,1,2,raw_flat_retained,2.645999969293674e-06,2.645999969293674,300,10,10,4
cached_depth4,8,1,2,raw_flat_liveness,4.595666735743483e-06,4.5956667357434835,300,10,10,4
cached_depth4,8,1,2,cm_recursive,1.2512333147848646e-05,12.512333147848647,300,10,10,4
cached_depth4,8,1,3,cm_flat_liveness,3.432666805262367e-06,3.4326668052623672,300,13,10,5
cached_depth4,8,1,3,cm_wrapper_liveness,6.103333240995804e-06,6.103333240995804,300,13,10,5
cached_depth4,8,1,3,raw_recursive,4.8893333102266e-06,4.8893333102266,300,13,10,5
cached_depth4,8,1,3,raw_flat_retained,5.626333489393195e-06,5.626333489393195,300,13,10,5
cached_depth4,8,1,3,raw_flat_liveness,4.462666887169083e-06,4.4626668871690836,300,13,10,5
cached_depth4,8,1,3,cm_recursive,1.4903333115701874e-05,14.903333115701873,300,13,10,5
cached_depth4,8,1,3,cm_flat_retained,5.293000334252914e-06,5.2930003342529135,300,13,10,5
cached_depth4,8,1,4,cm_wrapper_liveness,5.793999880552292e-06,5.793999880552292,300,3,1,1
cached_depth4,8,1,4,raw_recursive,1.7073335281262795e-06,1.7073335281262796,300,3,1,1
cached_depth4,8,1,4,raw_flat_retained,1.9086668423066537e-06,1.9086668423066537,300,3,1,1
cached_depth4,8,1,4,raw_flat_liveness,2.893333633740743e-06,2.8933336337407427,300,3,1,1
cached_depth4,8,1,4,cm_recursive,2.135666630541285e-06,2.135666630541285,300,3,1,1
cached_depth4,8,1,4,cm_flat_retained,1.1336667618403832e-06,1.133666761840383,300,3,1,1
cached_depth4,8,1,4,cm_flat_liveness,1.1550002576162418e-06,1.155000257616242,300,3,1,1
cached_depth4,12,1,0,cm_wrapper_liveness,1.3728000534077485e-05,13.728000534077484,150,15,13,5
cached_depth4,12,1,0,raw_recursive,1.2582000344991684e-05,12.582000344991684,150,15,13,5
cached_depth4,12,1,0,raw_flat_retained,1.6697999866058428e-05,16.697999866058428,150,15,13,5
cached_depth4,12,1,0,raw_flat_liveness,1.4516666221121947e-05,14.516666221121946,150,15,13,5
cached_depth4,12,1,0,cm_recursive,3.0699333486457665e-05,30.699333486457665,150,15,13,5
cached_depth4,12,1,0,cm_flat_retained,1.6631999363501865e-05,16.631999363501865,150,15,13,5
cached_depth4,12,1,0,cm_flat_liveness,1.4292000172038873e-05,14.292000172038874,150,15,13,5
cached_depth4,12,1,1,raw_recursive,1.1997999778638284e-05,11.997999778638285,150,21,16,6
cached_depth4,12,1,1,raw_flat_retained,7.4346666224300865e-06,7.434666622430086,150,21,16,6
cached_depth4,12,1,1,raw_flat_liveness,7.308666439106067e-06,7.308666439106067,150,21,16,6
cached_depth4,12,1,1,cm_recursive,1.8005333840847017e-05,18.005333840847015,150,21,16,6
cached_depth4,12,1,1,cm_flat_retained,9.807333505402009e-06,9.807333505402008,150,21,16,6
cached_depth4,12,1,1,cm_flat_liveness,8.529999759048223e-06,8.529999759048223,150,21,16,6
cached_depth4,12,1,1,cm_wrapper_liveness,2.3040666710585357e-05,23.040666710585356,150,21,16,6
cached_depth4,12,1,2,raw_flat_retained,1.1476666356126468e-05,11.476666356126469,150,20,14,5
cached_depth4,12,1,2,raw_flat_liveness,2.2831333335489035e-05,22.831333335489035,150,20,14,5
cached_depth4,12,1,2,cm_recursive,3.2446666931112605e-05,32.4466669311126,150,20,14,5
cached_depth4,12,1,2,cm_flat_retained,1.3615333009511233e-05,13.615333009511232,150,20,14,5
cached_depth4,12,1,2,cm_flat_liveness,1.5012000221759082e-05,15.01200022175908,150,20,14,5
cached_depth4,12,1,2,cm_wrapper_liveness,1.8964000046253203e-05,18.964000046253204,150,20,14,5
cached_depth4,12,1,2,raw_recursive,2.165333367884159e-05,21.65333367884159,150,20,14,5
cached_depth4,12,1,3,raw_flat_liveness,5.847333619991938e-06,5.847333619991939,150,8,8,4
cached_depth4,12,1,3,cm_recursive,1.075199960420529e-05,10.75199960420529,150,8,8,4
cached_depth4,12,1,3,cm_flat_retained,5.719333421438932e-06,5.719333421438932,150,8,8,4
cached_depth4,12,1,3,cm_flat_liveness,5.879333863655726e-06,5.8793338636557255,150,8,8,4
cached_depth4,12,1,3,cm_wrapper_liveness,1.3206667111565669e-05,13.206667111565668,150,8,8,4
cached_depth4,12,1,3,raw_recursive,7.4813336444397765e-06,7.481333644439776,150,8,8,4
cached_depth4,12,1,3,raw_flat_retained,1.0402000043541193e-05,10.402000043541193,150,8,8,4
cached_depth4,12,1,4,cm_recursive,1.7099333150933185e-05,17.099333150933184,150,19,16,9
cached_depth4,12,1,4,cm_flat_retained,5.299333327760299e-06,5.299333327760299,150,19,16,9
cached_depth4,12,1,4,cm_flat_liveness,7.474666927009821e-06,7.474666927009821,150,19,16,9
