n_vars,round,order,null_backend_total_s,trace_backend_total_s,null_wrapper_total_s,trace_wrapper_total_s,trace_over_null_ratio,trace_minus_null_s,exact_match
8,49,trace-null,0.0006076000281609595,0.0005978999543003738,0.0006149000255391002,0.0009029999491758645,1.4685313248835516,0.0002880999236367643,True
8,50,null-trace,0.0008767999825067818,0.0009041000157594681,0.0008880999521352351,0.001359499990940094,1.5307961538242225,0.0004714000388048589,True
8,51,trace-null,0.0006394999800249934,0.0008960999548435211,0.0006480999873019755,0.001242399972397834,1.9169881140870175,0.0005942999850958586,True
8,52,null-trace,0.0005997999687679112,0.0005880999960936606,0.0006072999676689506,0.0008667000220157206,1.4271366180743374,0.00025940005434677005,True
8,53,trace-null,0.0006917999708093703,0.000600100087467581,0.0007007999811321497,0.0008458000374957919,1.2069064786922412,0.00014500005636364222,True
8,54,null-trace,0.0006656999466940761,0.0005793000455014408,0.0006733000045642257,0.0008718000026419759,1.2948165702244778,0.0001984999980777502,True
8,55,trace-null,0.0007360000163316727,0.0005930999759584665,0.0007449000258930027,0.0008937999955378473,1.1998925553349793,0.00014889996964484453,True
8,56,null-trace,0.0006506000063382089,0.0005949999904260039,0.0006584000075235963,0.0009361999691464007,1.4219318931475686,0.0002777999616228044,True
8,57,trace-null,0.0006068999646231532,0.0006215999601408839,0.0006146999658085406,0.0008705999935045838,1.4163007026679222,0.00025590002769604325,True
8,58,null-trace,0.000597400008700788,0.00061039999127388,0.0006047000060789287,0.0008915999787859619,1.4744500906612947,0.00028689997270703316,True
8,59,trace-null,0.0006148999673314393,0.000624599982984364,0.0006225999677553773,0.0008726000087335706,1.401542007590369,0.0002500000409781933,True
8,60,null-trace,0.0010566999553702772,0.0011751999845728278,0.0010733999661169946,0.0015919000143185258,1.4830445915488482,0.0005185000482015312,True
8,61,trace-null,0.0010615999926812947,0.001264600025024265,0.0010753999813459814,0.0018266999977640808,1.698623795285699,0.0007513000164180994,True
8,62,null-trace,0.0009411999490112066,0.0012094999547116458,0.0009544999920763075,0.0017472999752499163,1.8305919222157818,0.0007927999831736088,True
8,63,trace-null,0.0009474999969825149,0.0010372000397183,0.0009595999727025628,0.0015246000257320702,1.5887870665922106,0.0005650000530295074,True
8,64,null-trace,0.0009092999971471727,0.0009008999913930893,0.0009190999553538859,0.0012732000323012471,1.385268299584478,0.00035410007694736123,True
8,65,trace-null,0.0009179000044241548,0.0008984999731183052,0.0009277000208385289,0.0012547000078484416,1.3524846175106735,0.00032699998700991273,True
8,66,null-trace,0.0008922999841161072,0.001234699971973896,0.000901399995200336,0.0015168999671004713,1.6828266864626957,0.0006154999719001353,True
8,67,trace-null,0.0006520000169984996,0.0006706999847665429,0.0006611000280827284,0.0009572999551892281,1.4480410142554614,0.00029619992710649967,True
8,68,null-trace,0.0006060000159777701,0.0005847999709658325,0.0006136000156402588,0.0009347000159323215,1.5233050718830443,0.00032110000029206276,True
8,69,trace-null,0.000679599994327873,0.0006217000191099942,0.0006895000115036964,0.0009246999979950488,1.3411167259858578,0.00023519998649135232,True
8,70,null-trace,0.0006812000065110624,0.0006243999814614654,0.0006904000183567405,0.000896100013051182,1.297943205714333,0.00020569999469444156,True
8,71,trace-null,0.0009982000337913632,0.0006512000109069049,0.0010112999589182436,0.0010151000460609794,1.0037576261219279,3.8000871427357197e-06,True
8,72,null-trace,0.0010092000011354685,0.0008746999665163457,0.0010233999928459525,0.0013309000059962273,1.3004690397692442,0.00030750001315027475,True
8,73,trace-null,0.0006562999915331602,0.0008301999769173563,0.0006661000079475343,0.001270199951250106,1.9069207868109708,0.0006040999433025718,True
8,74,null-trace,0.0006335999933071434,0.0006169999833218753,0.0006423000013455749,0.0008952999487519264,1.3938968501889053,0.00025299994740635157,True
8,75,trace-null,0.0006367999594658613,0.0006093999836593866,0.0006459999713115394,0.0009415000095032156,1.4574304199917194,0.00029550003819167614,True
8,76,null-trace,0.0005996000254526734,0.0005814000032842159,0.0006070999661460519,0.0010077999904751778,1.6600231373307774,0.0004007000243291259,True
8,77,trace-null,0.0006304000271484256,0.0009145000367425382,0.0006390000344254076,0.0012059000437147915,1.8871674158815086,0.0005669000092893839,True
8,78,null-trace,0.0006087000365369022,0.0008229999803006649,0.0006222000229172409,0.001304799981880933,2.097074789170307,0.0006825999589636922,True
8,79,trace-null,0.0006673000170849264,0.0006764000281691551,0.0006767999730072916,0.001058999972883612,1.564716334396489,0.00038219999987632036,True
8,80,null-trace,0.0006025999900884926,0.0005964000010862947,0.000610699993558228,0.0008567000040784478,1.4028164616261203,0.0002460000105202198,True
8,81,trace-null,0.0005947999889031053,0.0006226000259630382,0.0006025999900884926,0.0008585000177845359,1.4246598604465028,0.00025590002769604325,True
8,82,null-trace,0.0005761999636888504,0.0005765999667346478,0.0005831000162288547,0.0008073999779298902,1.3846680765877435,0.0002242999617010355,True
8,83,trace-null,0.0005990999634377658,0.0005772999720647931,0.0006063999608159065,0.0008691999828442931,1.433377373037411,0.0002628000220283866,True
8,84,null-trace,0.0005852999747730792,0.0005657999427057803,0.0005923000280745327,0.0007990999729372561,1.3491472818851538,0.00020679994486272335,True
